customer_id_pref,geolocation_id_pref
CUS89572,GEO5888
CUS89573,GEO6143
CUS89574,GEO6732
CUS89575,GEO16641
CUS89576,GEO5464
CUS89577,GEO6012
CUS89578,GEO8432
CUS89579,GEO4620
CUS89580,GEO13307
CUS89581,GEO048
CUS89582,GEO3796
CUS89583,GEO4066
CUS89584,GEO17952
CUS89585,GEO2360
CUS89586,GEO18371
CUS89587,GEO8099
CUS89588,GEO5565
CUS89589,GEO11477
CUS89590,GEO8175
CUS89591,GEO16534
CUS89592,GEO17409
CUS89593,GEO1320
CUS89594,GEO5214
CUS89595,GEO12485
CUS89596,GEO5149
CUS89597,GEO8430
CUS89598,GEO16837
CUS89599,GEO2496
CUS89600,GEO5475
CUS89601,GEO3513
CUS89602,GEO12954
CUS89603,GEO14982
CUS89604,GEO4762
CUS89605,GEO3129
CUS89606,GEO4545
CUS89607,GEO9287
CUS89608,GEO6467
CUS89609,GEO12449
CUS89610,GEO4424
CUS89611,GEO3996
CUS89612,GEO9758
CUS89613,GEO4788
CUS89614,GEO2327
CUS89615,GEO10566
CUS89616,GEO5204
CUS89617,GEO5144
CUS89618,GEO10516
CUS89619,GEO16479
CUS89620,GEO9520
CUS89621,GEO6387
CUS89622,GEO9381
CUS89623,GEO8123
CUS89624,GEO8168
CUS89625,GEO6444
CUS89626,GEO3019
CUS89627,GEO8090
CUS89628,GEO4258
CUS89629,GEO8175
CUS89630,GEO6475
CUS89631,GEO3785
CUS89632,GEO4402
CUS89633,GEO484
CUS89634,GEO15997
CUS89635,GEO17937
CUS89636,GEO10594
CUS89637,GEO9594
CUS89638,GEO4871
CUS89639,
CUS89640,GEO11856
CUS89641,GEO1032
CUS89642,GEO15391
CUS89643,GEO9723
CUS89644,GEO17751
CUS89645,GEO6634
CUS89646,GEO6810
CUS89647,GEO8582
CUS89648,GEO10752
CUS89649,GEO2700
CUS89650,GEO6856
CUS89651,GEO9548
CUS89652,GEO1375
CUS89653,GEO4297
CUS89654,GEO2382
CUS89655,GEO2151
CUS89656,GEO16065
CUS89657,GEO8998
CUS89658,GEO4365
CUS89659,GEO16470
CUS89660,GEO1017
CUS89661,GEO3398
CUS89662,GEO5119
CUS89663,GEO4880
CUS89664,GEO1926
CUS89665,GEO9599
CUS89666,GEO12256
CUS89667,GEO1957
CUS89668,GEO10621
CUS89669,GEO4864
CUS89670,GEO130
CUS89671,GEO5759
CUS89672,GEO11996
CUS89673,GEO6040
CUS89674,GEO6151
CUS89675,GEO5415
CUS89676,GEO6480
CUS89677,GEO13784
CUS89678,GEO18592
CUS89679,GEO6302
CUS89680,GEO6636
CUS89681,GEO5143
CUS89682,GEO6179
CUS89683,GEO17518
CUS89684,GEO8529
CUS89685,GEO6683
CUS89686,GEO2199
CUS89687,GEO12833
CUS89688,GEO8347
CUS89689,GEO7728
CUS89690,GEO14292
CUS89691,GEO8123
CUS89692,GEO18438
CUS89693,GEO18044
CUS89694,GEO5732
CUS89695,GEO7823
CUS89696,GEO12182
CUS89697,GEO8297
CUS89698,GEO9581
CUS89699,GEO14488
CUS89700,GEO6845
CUS89701,GEO4860
CUS89702,GEO11658
CUS89703,GEO17315
CUS89704,GEO8380
CUS89705,GEO3960
CUS89706,GEO6423
CUS89707,GEO6091
CUS89708,GEO3625
CUS89709,GEO11865
CUS89710,GEO6828
CUS89711,GEO6628
CUS89712,GEO4696
CUS89713,GEO704
CUS89714,
CUS89715,GEO5342
CUS89716,GEO1792
CUS89717,GEO13417
CUS89718,GEO636
CUS89719,GEO6641
CUS89720,GEO3367
CUS89721,GEO6172
CUS89722,GEO1445
CUS89723,GEO11724
CUS89724,GEO17028
CUS89725,GEO1644
CUS89726,GEO14269
CUS89727,GEO18980
CUS89728,GEO5300
CUS89729,GEO6671
CUS89730,GEO5300
CUS89731,GEO4911
CUS89732,GEO1825
CUS89733,GEO8062
CUS89734,GEO3866
CUS89735,GEO12635
CUS89736,GEO8582
CUS89737,GEO5678
CUS89738,GEO161
CUS89739,GEO4708
CUS89740,GEO10241
CUS89741,GEO10579
CUS89742,GEO5257
CUS89743,GEO5031
CUS89744,GEO4374
CUS89745,GEO1551
CUS89746,GEO4487
CUS89747,GEO5020
CUS89748,GEO5335
CUS89749,GEO7453
CUS89750,GEO9631
CUS89751,GEO3545
CUS89752,GEO4801
CUS89753,GEO16048
CUS89754,GEO4084
CUS89755,GEO10853
CUS89756,GEO17659
CUS89757,GEO6149
CUS89758,GEO8868
CUS89759,GEO13233
CUS89760,GEO3050
CUS89761,GEO4836
CUS89762,GEO8100
CUS89763,GEO5356
CUS89764,GEO16833
CUS89765,GEO4346
CUS89766,GEO5121
CUS89767,GEO12716
CUS89768,GEO15023
CUS89769,GEO8227
CUS89770,GEO7380
CUS89771,GEO17819
CUS89772,GEO12786
CUS89773,GEO6494
CUS89774,GEO3468
CUS89775,GEO13104
CUS89776,GEO5990
CUS89777,GEO2548
CUS89778,GEO18186
CUS89779,GEO4126
CUS89780,GEO3092
CUS89781,GEO15419
CUS89782,GEO6659
CUS89783,GEO6746
CUS89784,GEO6490
CUS89785,GEO11990
CUS89786,GEO4676
CUS89787,GEO15752
CUS89788,GEO18661
CUS89789,GEO4163
CUS89790,GEO5527
CUS89791,GEO12952
CUS89792,GEO6511
CUS89793,GEO4332
CUS89794,GEO6561
CUS89795,GEO5495
CUS89796,GEO171
CUS89797,GEO10125
CUS89798,GEO2054
CUS89799,GEO9547
CUS89800,GEO1826
CUS89801,GEO4275
CUS89802,GEO10182
CUS89803,GEO8097
CUS89804,GEO1008
CUS89805,GEO4357
CUS89806,GEO4099
CUS89807,GEO6849
CUS89808,GEO13316
CUS89809,GEO4329
CUS89810,GEO18431
CUS89811,GEO7319
CUS89812,GEO2484
CUS89813,GEO18914
CUS89814,GEO5090
CUS89815,GEO4057
CUS89816,GEO14868
CUS89817,GEO6573
CUS89818,GEO7645
CUS89819,GEO18252
CUS89820,GEO16247
CUS89821,GEO5393
CUS89822,GEO15751
CUS89823,GEO1455
CUS89824,GEO11315
CUS89825,GEO10096
CUS89826,GEO3497
CUS89827,GEO2459
CUS89828,GEO3773
CUS89829,GEO2116
CUS89830,GEO15265
CUS89831,GEO130
CUS89832,GEO9573
CUS89833,GEO16252
CUS89834,GEO9193
CUS89835,GEO6828
CUS89836,GEO3328
CUS89837,GEO5960
CUS89838,GEO1839
CUS89839,GEO2131
CUS89840,GEO8081
CUS89841,GEO5681
CUS89842,GEO9309
CUS89843,GEO3367
CUS89844,GEO2380
CUS89845,GEO927
CUS89846,GEO4613
CUS89847,GEO7718
CUS89848,GEO4572
CUS89849,GEO8398
CUS89850,GEO2690
CUS89851,GEO8541
CUS89852,GEO6701
CUS89853,GEO7775
CUS89854,GEO6642
CUS89855,GEO6711
CUS89856,GEO4792
CUS89857,GEO035
CUS89858,GEO7743
CUS89859,GEO2360
CUS89860,GEO6661
CUS89861,GEO2810
CUS89862,GEO124
CUS89863,GEO1137
CUS89864,GEO13610
CUS89865,GEO5729
CUS89866,GEO3685
CUS89867,GEO3906
CUS89868,GEO4266
CUS89869,GEO3514
CUS89870,
CUS89871,GEO7782
CUS89872,GEO3004
CUS89873,GEO9842
CUS89874,GEO6746
CUS89875,GEO3314
CUS89876,GEO12547
CUS89877,GEO8730
CUS89878,GEO8909
CUS89879,GEO14797
CUS89880,GEO6671
CUS89881,GEO16909
CUS89882,GEO5187
CUS89883,GEO14860
CUS89884,GEO5187
CUS89885,GEO13290
CUS89886,GEO4794
CUS89887,GEO8091
CUS89888,GEO3848
CUS89889,GEO6481
CUS89890,GEO17675
CUS89891,GEO3871
CUS89892,GEO16533
CUS89893,GEO3361
CUS89894,GEO6604
CUS89895,GEO17675
CUS89896,GEO18089
CUS89897,GEO16615
CUS89898,GEO6600
CUS89899,GEO7973
CUS89900,GEO9784
CUS89901,GEO10597
CUS89902,GEO1100
CUS89903,GEO12225
CUS89904,GEO17351
CUS89905,GEO16576
CUS89906,GEO6740
CUS89907,GEO18153
CUS89908,GEO9934
CUS89909,GEO4860
CUS89910,GEO5986
CUS89911,GEO7201
CUS89912,GEO1399
CUS89913,GEO4265
CUS89914,GEO7304
CUS89915,GEO2194
CUS89916,GEO8999
CUS89917,GEO6841
CUS89918,GEO2533
CUS89919,GEO6921
CUS89920,GEO993
CUS89921,GEO17703
CUS89922,GEO11674
CUS89923,GEO3966
CUS89924,GEO13698
CUS89925,GEO4729
CUS89926,GEO8877
CUS89927,GEO3455
CUS89928,GEO18399
CUS89929,GEO317
CUS89930,GEO10925
CUS89931,GEO2102
CUS89932,GEO4918
CUS89933,GEO026
CUS89934,GEO7451
CUS89935,GEO13398
CUS89936,GEO8894
CUS89937,GEO3189
CUS89938,GEO7571
CUS89939,GEO8166
CUS89940,GEO3683
CUS89941,GEO3828
CUS89942,GEO2611
CUS89943,GEO18587
CUS89944,GEO11099
CUS89945,GEO6695
CUS89946,GEO6790
CUS89947,GEO1959
CUS89948,GEO150
CUS89949,GEO9538
CUS89950,GEO11548
CUS89951,GEO4551
CUS89952,GEO18204
CUS89953,GEO9558
CUS89954,GEO15308
CUS89955,GEO12156
CUS89956,GEO11382
CUS89957,GEO8215
CUS89958,GEO2575
CUS89959,GEO17267
CUS89960,GEO2695
CUS89961,GEO14355
CUS89962,GEO12997
CUS89963,GEO17084
CUS89964,GEO7869
CUS89965,GEO15109
CUS89966,GEO10569
CUS89967,GEO10071
CUS89968,GEO3453
CUS89969,GEO10767
CUS89970,GEO6839
CUS89971,GEO10719
CUS89972,GEO14225
CUS89973,GEO17335
CUS89974,GEO9408
CUS89975,GEO15940
CUS89976,GEO9500
CUS89977,GEO11051
CUS89978,GEO1698
CUS89979,GEO1534
CUS89980,GEO4504
CUS89981,GEO086
CUS89982,GEO4324
CUS89983,GEO5706
CUS89984,GEO3398
CUS89985,GEO5585
CUS89986,GEO2835
CUS89987,GEO4058
CUS89988,GEO18500
CUS89989,GEO8728
CUS89990,GEO8794
CUS89991,GEO17494
CUS89992,GEO13427
CUS89993,GEO10199
CUS89994,GEO3500
CUS89995,GEO6694
CUS89996,GEO16172
CUS89997,GEO5192
CUS89998,GEO9543
CUS89999,GEO562
CUS90000,GEO8064
CUS90001,GEO17281
CUS90002,GEO5120
CUS90003,GEO8580
CUS90004,GEO7635
CUS90005,GEO6597
CUS90006,GEO11847
CUS90007,GEO18651
CUS90008,GEO4110
CUS90009,GEO1780
CUS90010,GEO18687
CUS90011,GEO4655
CUS90012,GEO4367
CUS90013,GEO17931
CUS90014,GEO7112
CUS90015,GEO13325
CUS90016,GEO4606
CUS90017,GEO8200
CUS90018,GEO3571
CUS90019,GEO2700
CUS90020,GEO16423
CUS90021,GEO12440
CUS90022,GEO16354
CUS90023,GEO5932
CUS90024,GEO8090
CUS90025,GEO4307
CUS90026,GEO18775
CUS90027,GEO6628
CUS90028,GEO7820
CUS90029,GEO16582
CUS90030,GEO18169
CUS90031,GEO14434
CUS90032,GEO16876
CUS90033,GEO7381
CUS90034,GEO16871
CUS90035,GEO3189
CUS90036,GEO3898
CUS90037,GEO3794
CUS90038,GEO2430
CUS90039,GEO6731
CUS90040,GEO6919
CUS90041,GEO1034
CUS90042,GEO4088
CUS90043,GEO7899
CUS90044,GEO9010
CUS90045,GEO5520
CUS90046,GEO9507
CUS90047,GEO11585
CUS90048,GEO6700
CUS90049,GEO4379
CUS90050,GEO8190
CUS90051,GEO17093
CUS90052,GEO12933
CUS90053,GEO18252
CUS90054,GEO7843
CUS90055,GEO1659
CUS90056,GEO6625
CUS90057,GEO18840
CUS90058,GEO4551
CUS90059,GEO697
CUS90060,GEO16439
CUS90061,GEO009
CUS90062,GEO16421
CUS90063,GEO6611
CUS90064,GEO10306
CUS90065,GEO526
CUS90066,GEO2330
CUS90067,GEO17473
CUS90068,GEO18895
CUS90069,GEO861
CUS90070,GEO9240
CUS90071,GEO6838
CUS90072,GEO10034
CUS90073,GEO17637
CUS90074,GEO17749
CUS90075,GEO3471
CUS90076,GEO1697
CUS90077,GEO2032
CUS90078,GEO18449
CUS90079,GEO4263
CUS90080,GEO269
CUS90081,GEO10563
CUS90082,GEO7718
CUS90083,GEO4403
CUS90084,GEO3167
CUS90085,GEO5145
CUS90086,GEO7849
CUS90087,GEO13633
CUS90088,GEO4368
CUS90089,GEO5911
CUS90090,GEO5478
CUS90091,GEO1833
CUS90092,GEO3076
CUS90093,GEO8153
CUS90094,GEO8088
CUS90095,GEO1238
CUS90096,GEO2866
CUS90097,GEO2927
CUS90098,GEO9055
CUS90099,GEO4377
CUS90100,GEO3406
CUS90101,GEO5187
CUS90102,GEO6470
CUS90103,GEO4830
CUS90104,GEO6395
CUS90105,GEO16875
CUS90106,GEO9214
CUS90107,GEO165
CUS90108,GEO6089
CUS90109,GEO15346
CUS90110,GEO13322
CUS90111,GEO14172
CUS90112,GEO2314
CUS90113,GEO15684
CUS90114,GEO6113
CUS90115,GEO18661
CUS90116,GEO4533
CUS90117,GEO11960
CUS90118,GEO16754
CUS90119,GEO6272
CUS90120,GEO17807
CUS90121,GEO5080
CUS90122,GEO654
CUS90123,GEO9235
CUS90124,GEO1275
CUS90125,GEO6142
CUS90126,GEO16229
CUS90127,GEO3854
CUS90128,GEO9524
CUS90129,GEO6028
CUS90130,GEO17230
CUS90131,GEO4937
CUS90132,GEO6619
CUS90133,GEO3878
CUS90134,GEO17632
CUS90135,GEO16447
CUS90136,GEO14757
CUS90137,GEO5482
CUS90138,GEO7853
CUS90139,GEO10675
CUS90140,GEO4714
CUS90141,GEO6469
CUS90142,GEO5642
CUS90143,GEO4697
CUS90144,GEO6557
CUS90145,GEO11487
CUS90146,GEO17810
CUS90147,GEO10255
CUS90148,GEO1663
CUS90149,GEO4232
CUS90150,GEO8884
CUS90151,GEO5032
CUS90152,GEO6263
CUS90153,GEO10327
CUS90154,GEO7868
CUS90155,GEO17617
CUS90156,GEO12441
CUS90157,GEO1029
CUS90158,GEO17306
CUS90159,GEO3346
CUS90160,GEO6582
CUS90161,GEO8064
CUS90162,GEO5566
CUS90163,GEO6671
CUS90164,GEO16311
CUS90165,GEO10106
CUS90166,GEO3373
CUS90167,GEO10201
CUS90168,GEO8095
CUS90169,GEO3996
CUS90170,GEO15081
CUS90171,GEO4265
CUS90172,GEO6090
CUS90173,GEO9850
CUS90174,GEO4593
CUS90175,GEO6334
CUS90176,GEO3543
CUS90177,GEO14434
CUS90178,GEO8136
CUS90179,GEO3347
CUS90180,GEO3111
CUS90181,GEO486
CUS90182,GEO9611
CUS90183,GEO4827
CUS90184,GEO16260
CUS90185,GEO11914
CUS90186,GEO16238
CUS90187,GEO1062
CUS90188,GEO6623
CUS90189,GEO2062
CUS90190,GEO6408
CUS90191,GEO9756
CUS90192,GEO11072
CUS90193,GEO8118
CUS90194,GEO6189
CUS90195,GEO4314
CUS90196,GEO5124
CUS90197,GEO8491
CUS90198,GEO16885
CUS90199,GEO14466
CUS90200,GEO1596
CUS90201,GEO17081
CUS90202,GEO16967
CUS90203,GEO3282
CUS90204,GEO1142
CUS90205,GEO146
CUS90206,GEO12130
CUS90207,GEO1261
CUS90208,GEO4383
CUS90209,GEO14176
CUS90210,GEO6390
CUS90211,GEO17351
CUS90212,GEO4088
CUS90213,GEO10572
CUS90214,GEO14634
CUS90215,GEO14933
CUS90216,GEO5871
CUS90217,GEO17749
CUS90218,GEO5192
CUS90219,GEO16742
CUS90220,GEO5077
CUS90221,GEO12155
CUS90222,GEO6645
CUS90223,GEO16958
CUS90224,GEO1133
CUS90225,GEO6611
CUS90226,GEO1634
CUS90227,GEO10086
CUS90228,GEO9255
CUS90229,GEO18708
CUS90230,GEO8017
CUS90231,GEO13440
CUS90232,GEO8123
CUS90233,GEO7707
CUS90234,GEO7269
CUS90235,GEO14933
CUS90236,GEO4564
CUS90237,GEO5275
CUS90238,GEO15234
CUS90239,GEO6406
CUS90240,GEO5433
CUS90241,GEO7001
CUS90242,GEO8151
CUS90243,GEO6420
CUS90244,GEO4053
CUS90245,GEO13290
CUS90246,GEO7702
CUS90247,GEO12123
CUS90248,GEO8348
CUS90249,GEO7670
CUS90250,GEO10566
CUS90251,GEO759
CUS90252,GEO16972
CUS90253,GEO4927
CUS90254,GEO5122
CUS90255,GEO18399
CUS90256,GEO18711
CUS90257,GEO14266
CUS90258,GEO067
CUS90259,GEO9217
CUS90260,GEO5065
CUS90261,GEO6655
CUS90262,GEO7779
CUS90263,GEO3261
CUS90264,GEO8729
CUS90265,GEO112
CUS90266,GEO5444
CUS90267,GEO2434
CUS90268,GEO8156
CUS90269,GEO1701
CUS90270,GEO4415
CUS90271,GEO10135
CUS90272,GEO185
CUS90273,GEO5484
CUS90274,GEO12758
CUS90275,GEO6841
CUS90276,GEO18289
CUS90277,GEO248
CUS90278,GEO9834
CUS90279,GEO12889
CUS90280,GEO8582
CUS90281,GEO1786
CUS90282,GEO1668
CUS90283,GEO9381
CUS90284,GEO16640
CUS90285,GEO14874
CUS90286,GEO15817
CUS90287,GEO4811
CUS90288,GEO9111
CUS90289,GEO18102
CUS90290,GEO3810
CUS90291,GEO5480
CUS90292,GEO7925
CUS90293,GEO5661
CUS90294,GEO584
CUS90295,GEO897
CUS90296,GEO1850
CUS90297,GEO14703
CUS90298,GEO17593
CUS90299,GEO8210
CUS90300,GEO15673
CUS90301,GEO12366
CUS90302,GEO8894
CUS90303,GEO6395
CUS90304,GEO9078
CUS90305,GEO4590
CUS90306,GEO18823
CUS90307,GEO18059
CUS90308,GEO4382
CUS90309,GEO12173
CUS90310,GEO481
CUS90311,GEO11857
CUS90312,GEO047
CUS90313,GEO7687
CUS90314,GEO551
CUS90315,GEO8224
CUS90316,GEO6836
CUS90317,GEO3740
CUS90318,GEO14378
CUS90319,GEO4328
CUS90320,GEO12716
CUS90321,GEO14357
CUS90322,GEO7466
CUS90323,GEO7041
CUS90324,GEO2194
CUS90325,GEO8379
CUS90326,GEO9969
CUS90327,GEO5284
CUS90328,GEO8996
CUS90329,GEO17480
CUS90330,GEO18660
CUS90331,GEO5204
CUS90332,GEO17079
CUS90333,GEO5982
CUS90334,GEO16696
CUS90335,GEO8086
CUS90336,GEO3535
CUS90337,GEO4147
CUS90338,GEO4923
CUS90339,GEO14519
CUS90340,GEO5820
CUS90341,GEO4591
CUS90342,GEO4954
CUS90343,GEO9447
CUS90344,GEO2476
CUS90345,GEO6470
CUS90346,GEO3810
CUS90347,GEO15442
CUS90348,GEO7748
CUS90349,GEO9407
CUS90350,GEO16859
CUS90351,GEO6750
CUS90352,GEO6326
CUS90353,GEO10063
CUS90354,GEO18651
CUS90355,GEO1032
CUS90356,GEO7793
CUS90357,GEO583
CUS90358,GEO2150
CUS90359,GEO6374
CUS90360,GEO6853
CUS90361,GEO7763
CUS90362,GEO18470
CUS90363,GEO11123
CUS90364,GEO1762
CUS90365,GEO15311
CUS90366,GEO8932
CUS90367,GEO8482
CUS90368,GEO10569
CUS90369,GEO1261
CUS90370,GEO4126
CUS90371,GEO4548
CUS90372,GEO17479
CUS90373,GEO6441
CUS90374,GEO6067
CUS90375,GEO17265
CUS90376,GEO17995
CUS90377,GEO1512
CUS90378,GEO8165
CUS90379,GEO7128
CUS90380,GEO2006
CUS90381,GEO116
CUS90382,GEO13611
CUS90383,GEO5811
CUS90384,GEO4481
CUS90385,GEO7772
CUS90386,GEO6649
CUS90387,GEO16166
CUS90388,GEO5377
CUS90389,GEO6573
CUS90390,GEO8088
CUS90391,GEO555
CUS90392,GEO1198
CUS90393,GEO257
CUS90394,GEO4986
CUS90395,GEO3166
CUS90396,GEO9314
CUS90397,GEO8000
CUS90398,GEO5274
CUS90399,GEO3775
CUS90400,GEO8714
CUS90401,GEO5314
CUS90402,GEO6394
CUS90403,GEO5415
CUS90404,GEO7718
CUS90405,GEO2649
CUS90406,GEO6672
CUS90407,GEO8998
CUS90408,GEO4594
CUS90409,GEO3381
CUS90410,GEO18280
CUS90411,GEO9240
CUS90412,GEO4370
CUS90413,GEO17771
CUS90414,GEO8190
CUS90415,GEO5035
CUS90416,GEO8582
CUS90417,GEO18698
CUS90418,GEO5642
CUS90419,GEO3209
CUS90420,GEO9945
CUS90421,GEO260
CUS90422,GEO17822
CUS90423,GEO17724
CUS90424,GEO15946
CUS90425,GEO5411
CUS90426,GEO178
CUS90427,GEO5387
CUS90428,GEO12749
CUS90429,GEO18264
CUS90430,GEO2226
CUS90431,GEO14701
CUS90432,GEO3985
CUS90433,GEO7581
CUS90434,GEO4616
CUS90435,GEO5565
CUS90436,GEO5436
CUS90437,
CUS90438,GEO4692
CUS90439,GEO4499
CUS90440,GEO16898
CUS90441,GEO12713
CUS90442,GEO7440
CUS90443,GEO9067
CUS90444,GEO7576
CUS90445,GEO17439
CUS90446,GEO2348
CUS90447,GEO13311
CUS90448,GEO3448
CUS90449,GEO6138
CUS90450,GEO7847
CUS90451,GEO16644
CUS90452,GEO8956
CUS90453,GEO13329
CUS90454,GEO17501
CUS90455,GEO9497
CUS90456,GEO8941
CUS90457,GEO2612
CUS90458,GEO6157
CUS90459,GEO2718
CUS90460,GEO8868
CUS90461,GEO8071
CUS90462,GEO9825
CUS90463,GEO15754
CUS90464,GEO4490
CUS90465,GEO5318
CUS90466,GEO10240
CUS90467,GEO9369
CUS90468,GEO9143
CUS90469,GEO2329
CUS90470,GEO18119
CUS90471,GEO15278
CUS90472,GEO16280
CUS90473,GEO5661
CUS90474,GEO3185
CUS90475,GEO4849
CUS90476,GEO10222
CUS90477,GEO7729
CUS90478,GEO2694
CUS90479,GEO7382
CUS90480,GEO17505
CUS90481,GEO17303
CUS90482,GEO7942
CUS90483,GEO7535
CUS90484,GEO170
CUS90485,GEO1109
CUS90486,GEO2968
CUS90487,GEO3127
CUS90488,GEO7038
CUS90489,GEO17819
CUS90490,GEO6601
CUS90491,GEO2749
CUS90492,GEO12717
CUS90493,GEO10537
CUS90494,GEO5831
CUS90495,GEO6377
CUS90496,GEO11786
CUS90497,GEO15319
CUS90498,GEO6423
CUS90499,GEO14491
CUS90500,GEO17679
CUS90501,GEO6652
CUS90502,GEO7652
CUS90503,GEO3994
CUS90504,GEO18823
CUS90505,GEO363
CUS90506,GEO1757
CUS90507,GEO17268
CUS90508,GEO4921
CUS90509,GEO1758
CUS90510,GEO16253
CUS90511,GEO5551
CUS90512,GEO1700
CUS90513,GEO15515
CUS90514,GEO465
CUS90515,GEO1970
CUS90516,GEO17253
CUS90517,GEO8522
CUS90518,GEO4652
CUS90519,GEO6491
CUS90520,GEO8428
CUS90521,GEO3551
CUS90522,GEO2928
CUS90523,GEO15279
CUS90524,GEO6026
CUS90525,GEO249
CUS90526,GEO18721
CUS90527,GEO4903
CUS90528,GEO6610
CUS90529,GEO7779
CUS90530,GEO7608
CUS90531,GEO4363
CUS90532,GEO3328
CUS90533,GEO8191
CUS90534,GEO17553
CUS90535,GEO16958
CUS90536,GEO4165
CUS90537,GEO4549
CUS90538,GEO7462
CUS90539,GEO15742
CUS90540,GEO6609
CUS90541,GEO17212
CUS90542,GEO2107
CUS90543,GEO7090
CUS90544,GEO6767
CUS90545,GEO16924
CUS90546,GEO15607
CUS90547,GEO6599
CUS90548,GEO4863
CUS90549,GEO8420
CUS90550,GEO5267
CUS90551,GEO17790
CUS90552,GEO15973
CUS90553,GEO071
CUS90554,GEO4421
CUS90555,GEO2446
CUS90556,GEO8557
CUS90557,GEO8064
CUS90558,GEO16783
CUS90559,GEO2858
CUS90560,GEO6656
CUS90561,GEO16259
CUS90562,GEO17315
CUS90563,GEO16895
CUS90564,GEO6716
CUS90565,GEO9451
CUS90566,GEO5469
CUS90567,GEO1258
CUS90568,GEO1785
CUS90569,GEO6583
CUS90570,GEO14517
CUS90571,GEO2216
CUS90572,GEO11847
CUS90573,GEO5145
CUS90574,GEO16470
CUS90575,GEO2861
CUS90576,GEO4698
CUS90577,GEO1929
CUS90578,GEO7548
CUS90579,GEO046
CUS90580,GEO9240
CUS90581,GEO4237
CUS90582,GEO8580
CUS90583,GEO16266
CUS90584,GEO256
CUS90585,GEO13390
CUS90586,GEO8703
CUS90587,GEO14564
CUS90588,GEO17539
CUS90589,GEO12978
CUS90590,GEO16494
CUS90591,GEO13604
CUS90592,GEO1340
CUS90593,GEO13311
CUS90594,GEO319
CUS90595,GEO3621
CUS90596,GEO6131
CUS90597,GEO3982
CUS90598,GEO1033
CUS90599,GEO13534
CUS90600,GEO6838
CUS90601,GEO866
CUS90602,GEO7842
CUS90603,GEO2755
CUS90604,GEO4363
CUS90605,GEO16309
CUS90606,GEO6398
CUS90607,GEO5061
CUS90608,GEO9513
CUS90609,GEO2061
CUS90610,GEO2088
CUS90611,GEO10059
CUS90612,GEO1765
CUS90613,GEO7128
CUS90614,GEO12446
CUS90615,GEO12533
CUS90616,GEO1777
CUS90617,GEO5859
CUS90618,GEO7571
CUS90619,GEO15247
CUS90620,GEO13956
CUS90621,GEO6461
CUS90622,GEO17681
CUS90623,GEO18813
CUS90624,GEO4359
CUS90625,GEO9558
CUS90626,GEO6575
CUS90627,GEO1644
CUS90628,GEO17629
CUS90629,GEO7200
CUS90630,GEO2578
CUS90631,GEO7728
CUS90632,GEO8008
CUS90633,GEO6477
CUS90634,GEO5281
CUS90635,GEO1933
CUS90636,GEO4055
CUS90637,GEO3106
CUS90638,GEO6609
CUS90639,GEO17963
CUS90640,GEO6124
CUS90641,GEO9444
CUS90642,GEO6263
CUS90643,GEO7195
CUS90644,GEO18802
CUS90645,GEO8151
CUS90646,GEO1952
CUS90647,GEO1286
CUS90648,GEO6584
CUS90649,GEO5045
CUS90650,GEO7946
CUS90651,GEO17926
CUS90652,GEO4889
CUS90653,GEO14491
CUS90654,GEO4457
CUS90655,GEO5047
CUS90656,GEO1834
CUS90657,GEO11279
CUS90658,GEO11157
CUS90659,GEO9230
CUS90660,GEO18705
CUS90661,GEO7236
CUS90662,GEO7598
CUS90663,GEO6389
CUS90664,GEO4892
CUS90665,GEO7780
CUS90666,GEO8694
CUS90667,GEO5046
CUS90668,GEO4896
CUS90669,GEO11853
CUS90670,GEO5706
CUS90671,GEO1477
CUS90672,GEO6622
CUS90673,GEO944
CUS90674,GEO4880
CUS90675,GEO7963
CUS90676,GEO17281
CUS90677,GEO17306
CUS90678,GEO14358
CUS90679,GEO7663
CUS90680,GEO14395
CUS90681,GEO2502
CUS90682,GEO4094
CUS90683,GEO2659
CUS90684,GEO4363
CUS90685,GEO17957
CUS90686,GEO2215
CUS90687,GEO1034
CUS90688,GEO17664
CUS90689,GEO237
CUS90690,GEO7113
CUS90691,GEO3512
CUS90692,GEO6139
CUS90693,GEO17283
CUS90694,GEO9372
CUS90695,GEO8819
CUS90696,GEO1652
CUS90697,GEO4357
CUS90698,GEO3044
CUS90699,GEO5198
CUS90700,GEO4529
CUS90701,GEO4957
CUS90702,GEO5747
CUS90703,GEO18027
CUS90704,GEO6478
CUS90705,GEO1377
CUS90706,GEO4883
CUS90707,GEO4504
CUS90708,GEO10094
CUS90709,GEO15833
CUS90710,GEO9343
CUS90711,GEO17268
CUS90712,GEO18651
CUS90713,GEO7693
CUS90714,GEO8642
CUS90715,GEO1027
CUS90716,GEO16785
CUS90717,GEO11491
CUS90718,GEO16309
CUS90719,GEO17292
CUS90720,GEO4415
CUS90721,GEO4885
CUS90722,GEO4036
CUS90723,GEO2722
CUS90724,GEO6076
CUS90725,GEO6486
CUS90726,GEO6007
CUS90727,GEO5760
CUS90728,GEO18267
CUS90729,GEO2955
CUS90730,GEO8316
CUS90731,GEO17537
CUS90732,GEO7137
CUS90733,GEO15504
CUS90734,GEO6946
CUS90735,GEO1514
CUS90736,GEO11214
CUS90737,GEO8099
CUS90738,GEO3818
CUS90739,GEO4606
CUS90740,GEO16110
CUS90741,GEO4285
CUS90742,GEO7698
