orderpayment_id_pref,order_id_pref,payment_sequential,payment_type,payment_installments,payment_value
PAY90310,ORD20878,1,credit_card,1,254.63
PAY90311,ORD11749,1,credit_card,1,27.77
PAY90312,ORD61901,1,credit_card,6,188.2
PAY90313,ORD19917,1,credit_card,12,126.18
PAY90314,ORD95076,1,credit_card,1,142.67
PAY90315,ORD32985,1,credit_card,1,61.38
PAY90316,ORD94647,1,credit_card,5,125.38
PAY90317,ORD69565,1,debit_card,1,40.95
PAY90318,ORD75728,1,credit_card,10,119.39
PAY90319,ORD9088,1,boleto,1,215.47
PAY90320,ORD77703,1,credit_card,2,125.43
PAY90321,ORD84514,1,boleto,1,99.34
PAY90322,ORD82285,1,credit_card,2,39.84
PAY90323,ORD4564,1,credit_card,3,33.77
PAY90324,ORD36967,1,credit_card,5,227.97
PAY90325,ORD36282,1,boleto,1,117.44
PAY90326,ORD83584,1,credit_card,1,5.19
PAY90327,ORD47643,1,credit_card,1,37.84
PAY90328,ORD48969,1,credit_card,9,150.61
PAY90329,ORD70597,1,credit_card,6,479.66
PAY90330,ORD58967,1,credit_card,1,27.75
PAY90331,ORD76173,1,credit_card,1,80.37
PAY90332,ORD24949,1,credit_card,1,70.14
PAY90333,ORD28272,1,credit_card,1,32.37
PAY90334,ORD34739,1,credit_card,8,286.82
PAY90335,ORD10020,1,boleto,1,58.0
PAY90336,ORD56760,1,credit_card,1,115.81
PAY90337,ORD42141,1,credit_card,4,202.13
PAY90338,ORD74881,2,voucher,1,12.76
PAY90339,ORD56425,1,credit_card,1,38.09
PAY90340,ORD7382,1,boleto,1,147.28
PAY90341,ORD18757,1,credit_card,1,5.37
PAY90342,ORD17867,1,boleto,1,145.28
PAY90343,ORD95797,1,boleto,1,963.34
PAY90344,ORD42465,1,credit_card,5,135.49
PAY90345,ORD30754,1,boleto,1,59.43
PAY90346,ORD77964,2,voucher,1,40.7
PAY90347,ORD58163,1,boleto,1,170.67
PAY90348,ORD66309,1,credit_card,5,111.9
PAY90349,ORD64897,1,credit_card,4,222.68
PAY90350,ORD83724,2,voucher,1,8.95
PAY90351,ORD30083,1,boleto,1,109.22
PAY90352,ORD31064,1,credit_card,6,183.95
PAY90353,ORD31178,1,credit_card,8,468.8
PAY90354,ORD42921,1,credit_card,2,98.73
PAY90355,ORD7106,1,boleto,1,40.79
PAY90356,ORD44059,2,credit_card,1,231.94
PAY90357,ORD756,1,boleto,1,211.26
PAY90358,ORD44549,1,credit_card,1,285.12
PAY90359,ORD58329,1,credit_card,1,132.48
PAY90360,ORD64921,1,credit_card,1,12.87
PAY90361,ORD49049,1,credit_card,1,34.0
PAY90362,ORD34432,1,boleto,1,82.51
PAY90363,ORD91776,1,credit_card,1,85.41
PAY90364,ORD84693,1,credit_card,8,360.16
PAY90365,ORD32191,1,credit_card,1,36.84
PAY90366,ORD22507,1,credit_card,1,154.73
PAY90367,ORD14706,1,credit_card,6,137.14
PAY90368,ORD16627,1,credit_card,10,109.18
PAY90369,ORD8211,1,credit_card,4,240.31
PAY90370,ORD28535,1,credit_card,1,60.46
PAY90371,ORD39464,1,boleto,1,58.62
PAY90372,ORD18154,1,credit_card,8,201.95
PAY90373,ORD68119,1,credit_card,1,87.58
PAY90374,ORD66635,1,credit_card,2,23.46
PAY90375,ORD18443,1,credit_card,1,92.83
PAY90376,ORD96544,1,credit_card,1,57.77
PAY90377,ORD4475,1,credit_card,3,68.89
PAY90378,ORD1591,1,credit_card,3,149.51
PAY90379,ORD67079,1,credit_card,1,50.34
PAY90380,ORD73387,1,credit_card,10,105.29
PAY90381,ORD29601,1,credit_card,1,217.91
PAY90382,ORD59821,1,boleto,1,30.13
PAY90383,ORD79803,2,voucher,1,20.0
PAY90384,ORD65489,1,credit_card,3,35.24
PAY90385,ORD97301,1,credit_card,7,185.92
PAY90386,ORD65220,2,voucher,1,49.1
PAY90387,ORD19522,1,credit_card,4,140.63
PAY90388,ORD30352,1,credit_card,2,126.87
PAY90389,ORD59188,1,credit_card,3,647.54
PAY90390,ORD4381,1,voucher,1,66.87
PAY90391,ORD38725,1,credit_card,1,109.02
PAY90392,ORD78323,1,credit_card,2,549.78
PAY90393,ORD14454,1,boleto,1,91.97
PAY90394,ORD74439,1,boleto,1,92.87
PAY90395,ORD94620,1,credit_card,4,196.92
PAY90396,ORD77545,1,boleto,1,81.22
PAY90397,ORD25251,1,boleto,1,87.36
PAY90398,ORD15367,1,credit_card,5,112.02
PAY90399,ORD62998,1,credit_card,7,115.02
PAY90400,ORD93359,1,credit_card,4,45.82
PAY90401,ORD39815,1,credit_card,10,174.78
PAY90402,ORD54633,1,credit_card,1,28.88
PAY90403,ORD67650,1,boleto,1,55.78
PAY90404,ORD51060,1,boleto,1,409.54
PAY90405,ORD20749,2,credit_card,1,16.13
PAY90406,ORD27117,1,credit_card,1,73.78
PAY90407,ORD65495,1,boleto,1,33.68
PAY90408,ORD78758,1,boleto,1,100.95
PAY90409,ORD92855,1,credit_card,10,598.71
PAY90410,ORD90279,1,boleto,1,92.73
PAY90411,ORD85092,1,credit_card,1,199.76
PAY90412,ORD69906,1,credit_card,4,188.0
PAY90413,ORD90412,1,credit_card,6,63.68
PAY90414,ORD668,1,credit_card,1,42.1
PAY90415,ORD11564,1,boleto,1,96.95
PAY90416,ORD95020,1,boleto,1,102.03
PAY90417,ORD29266,1,credit_card,1,66.67
PAY90418,ORD77778,1,credit_card,4,44.47
PAY90419,ORD16953,1,boleto,1,59.36
PAY90420,ORD22194,1,credit_card,1,76.19
PAY90421,ORD63764,1,credit_card,1,36.69
PAY90422,ORD73426,1,credit_card,4,119.48
PAY90423,ORD93887,1,boleto,1,30.0
PAY90424,ORD48045,1,credit_card,1,39.44
PAY90425,ORD44083,1,credit_card,6,321.57
PAY90426,ORD14683,1,credit_card,2,29.84
PAY90427,ORD38095,1,credit_card,2,220.02
PAY90428,ORD31053,1,credit_card,3,154.13
PAY90429,ORD59255,1,credit_card,4,48.13
PAY90430,ORD67910,1,credit_card,10,164.22
PAY90431,ORD72727,1,credit_card,4,45.0
PAY90432,ORD7046,1,credit_card,1,105.38
PAY90433,ORD90071,1,credit_card,8,181.78
PAY90434,ORD9670,1,credit_card,1,1427.58
PAY90435,ORD45792,4,voucher,1,6.14
PAY90436,ORD2633,1,credit_card,2,72.05
PAY90437,ORD54302,1,credit_card,5,269.75
PAY90438,ORD21557,1,boleto,1,313.53
PAY90439,ORD86832,1,credit_card,2,74.03
PAY90440,ORD9660,2,voucher,1,89.64
PAY90441,ORD74525,1,credit_card,1,73.47
PAY90442,ORD5313,1,credit_card,4,113.4
PAY90443,ORD61147,1,credit_card,10,128.46
PAY90444,ORD42714,1,credit_card,1,36.4
PAY90445,ORD32151,1,credit_card,1,39.78
PAY90446,ORD73778,1,credit_card,5,105.66
PAY90447,ORD94719,1,credit_card,3,102.11
PAY90448,ORD59233,1,credit_card,2,118.93
PAY90449,ORD4186,1,credit_card,2,166.81
PAY90450,ORD91918,1,credit_card,1,15.65
PAY90451,ORD56285,1,credit_card,3,163.26
PAY90452,ORD78267,1,boleto,1,199.73
PAY90453,ORD70670,1,credit_card,2,103.5
PAY90454,ORD82698,1,credit_card,1,110.89
PAY90455,ORD46323,1,credit_card,2,25.47
PAY90456,ORD21741,1,credit_card,1,115.34
PAY90457,ORD36536,1,credit_card,3,74.63
PAY90458,ORD98986,1,credit_card,8,1139.27
PAY90459,ORD34620,1,credit_card,2,157.22
PAY90460,ORD54361,1,boleto,1,75.24
PAY90461,ORD61428,1,credit_card,3,76.36
PAY90462,ORD34119,1,credit_card,1,121.39
PAY90463,ORD5370,1,credit_card,4,40.86
PAY90464,ORD36193,1,credit_card,1,3.21
PAY90465,ORD24671,1,credit_card,1,32.43
PAY90466,ORD49714,3,debit_card,1,20.0
PAY90467,ORD90729,1,credit_card,1,148.45
PAY90468,ORD58697,1,credit_card,4,64.0
PAY90469,ORD9921,1,credit_card,1,52.04
PAY90470,ORD79714,1,credit_card,10,165.51
PAY90471,ORD13370,1,credit_card,4,99.43
PAY90472,ORD62280,1,credit_card,1,116.94
PAY90473,ORD54930,1,credit_card,6,75.54
PAY90474,ORD78420,14,voucher,1,3.64
PAY90475,ORD63842,1,credit_card,1,83.16
PAY90476,ORD22891,1,credit_card,4,145.94
PAY90477,ORD88092,1,voucher,1,95.99
PAY90478,ORD15550,1,credit_card,4,215.98
PAY90479,ORD44760,1,boleto,1,156.06
PAY90480,ORD41126,2,debit_card,1,98.43
PAY90481,ORD88666,1,credit_card,4,100.33
PAY90482,ORD57146,1,credit_card,1,287.54
PAY90483,ORD54582,1,credit_card,3,35.0
PAY90484,ORD79211,1,credit_card,3,158.65
PAY90485,ORD79510,1,credit_card,1,39.23
PAY90486,ORD83751,1,boleto,1,123.0
PAY90487,ORD74254,1,credit_card,5,84.2
PAY90488,ORD44033,1,credit_card,5,56.43
PAY90489,ORD11783,1,boleto,1,64.82
PAY90490,ORD80729,1,credit_card,1,90.88
PAY90491,ORD85264,1,credit_card,7,354.98
PAY90492,ORD90050,2,voucher,1,60.29
PAY90493,ORD34875,1,credit_card,1,105.94
PAY90494,ORD48131,1,boleto,1,33.05
PAY90495,ORD71088,1,credit_card,1,75.07
PAY90496,ORD9001,1,credit_card,2,86.66
PAY90497,ORD81393,1,credit_card,4,70.16
PAY90498,ORD9605,1,boleto,1,66.69
PAY90499,ORD32636,1,credit_card,8,379.32
PAY90500,ORD53737,1,credit_card,1,72.14
PAY90501,ORD22496,1,credit_card,3,219.12
PAY90502,ORD78231,1,credit_card,10,215.64
PAY90503,ORD59311,1,credit_card,4,323.79
PAY90504,ORD38614,1,boleto,1,171.35
PAY90505,ORD12014,1,boleto,1,314.04
PAY90506,ORD9443,1,credit_card,1,96.42
PAY90507,ORD48983,1,credit_card,2,57.5
PAY90508,ORD21544,1,credit_card,10,177.89
PAY90509,ORD70897,1,boleto,1,38.17
PAY90510,ORD10245,1,credit_card,10,203.05
PAY90511,ORD64580,1,boleto,1,39.09
PAY90512,ORD47494,1,credit_card,1,104.59
PAY90513,ORD77229,1,credit_card,2,29.43
PAY90514,ORD55898,1,credit_card,2,686.09
PAY90515,ORD82501,1,boleto,1,189.26
PAY90516,ORD77889,1,credit_card,6,63.27
PAY90517,ORD46899,1,credit_card,6,61.75
PAY90518,ORD54712,1,boleto,1,356.06
PAY90519,ORD71037,1,credit_card,2,100.24
PAY90520,ORD77084,1,credit_card,2,189.37
PAY90521,ORD11957,1,credit_card,3,113.77
PAY90522,ORD34891,1,credit_card,1,51.43
PAY90523,ORD19553,1,credit_card,2,369.71
PAY90524,ORD54628,1,credit_card,8,297.83
PAY90525,ORD4479,1,credit_card,1,19.95
PAY90526,ORD95519,1,credit_card,1,0.31
PAY90527,ORD18522,1,credit_card,1,75.68
PAY90528,ORD92152,1,credit_card,1,28.4
PAY90529,ORD55685,1,credit_card,1,91.61
PAY90530,ORD89907,1,boleto,1,63.6
PAY90531,ORD54191,1,credit_card,2,70.53
PAY90532,ORD59595,1,credit_card,1,65.61
PAY90533,ORD32241,1,credit_card,2,107.78
PAY90534,ORD63523,1,credit_card,1,150.22
PAY90535,ORD7380,1,credit_card,4,110.42
PAY90536,ORD62283,1,credit_card,1,116.94
PAY90537,ORD20251,1,credit_card,3,111.43
PAY90538,ORD73449,1,credit_card,3,122.48
PAY90539,ORD58552,1,credit_card,2,106.16
PAY90540,ORD15450,1,credit_card,4,99.38
PAY90541,ORD42495,1,credit_card,2,144.17
PAY90542,ORD73068,1,credit_card,4,227.04
PAY90543,ORD10703,1,credit_card,2,63.13
PAY90544,ORD41383,1,boleto,1,172.04
PAY90545,ORD39234,1,credit_card,2,136.71
PAY90546,ORD22781,1,credit_card,2,184.15
PAY90547,ORD48213,1,credit_card,3,42.23
PAY90548,ORD62966,1,debit_card,1,44.82
PAY90549,ORD62513,1,credit_card,1,80.67
PAY90550,ORD75035,1,credit_card,4,141.03
PAY90551,ORD54560,1,credit_card,5,496.76
PAY90552,ORD22002,1,credit_card,1,46.71
PAY90553,ORD53302,1,credit_card,2,95.65
PAY90554,ORD9335,1,boleto,1,218.94
PAY90555,ORD60865,1,boleto,1,231.27
PAY90556,ORD16032,1,credit_card,1,88.08
PAY90557,ORD87999,1,credit_card,2,193.82
PAY90558,ORD73417,1,boleto,1,166.81
PAY90559,ORD32298,1,boleto,1,155.12
PAY90560,ORD16471,1,credit_card,1,122.77
PAY90561,ORD66583,1,credit_card,4,198.13
PAY90562,ORD91330,1,credit_card,1,69.36
PAY90563,ORD13951,1,boleto,1,69.14
PAY90564,ORD40471,1,credit_card,2,37.0
PAY90565,ORD60985,2,voucher,1,22.41
PAY90566,ORD90443,1,credit_card,10,154.82
PAY90567,ORD49059,1,credit_card,3,148.98
PAY90568,ORD30518,1,credit_card,1,36.78
PAY90569,ORD29782,1,credit_card,5,160.37
PAY90570,ORD32391,1,credit_card,1,28.09
PAY90571,ORD27959,1,credit_card,1,325.54
PAY90572,ORD53387,1,credit_card,1,53.99
PAY90573,ORD48107,2,voucher,1,71.97
PAY90574,ORD58057,1,boleto,1,175.56
PAY90575,ORD3032,1,credit_card,3,77.08
PAY90576,ORD14150,1,credit_card,3,177.29
PAY90577,ORD12296,1,credit_card,1,103.9
PAY90578,ORD59756,1,credit_card,1,78.19
PAY90579,ORD88650,1,credit_card,10,258.85
PAY90580,ORD94841,1,debit_card,1,73.27
PAY90581,ORD49943,1,credit_card,6,266.84
PAY90582,ORD26724,1,credit_card,1,174.88
PAY90583,ORD97987,1,boleto,1,1020.78
PAY90584,ORD13142,1,credit_card,10,660.46
PAY90585,ORD37231,1,credit_card,10,391.73
PAY90586,ORD72316,1,credit_card,2,25.77
PAY90587,ORD90842,1,boleto,1,88.49
PAY90588,ORD66054,1,credit_card,5,216.07
PAY90589,ORD51494,1,credit_card,2,163.85
PAY90590,ORD99323,1,credit_card,2,253.79
PAY90591,ORD20285,1,credit_card,1,189.19
PAY90592,ORD46771,1,boleto,1,93.28
PAY90593,ORD51002,1,credit_card,5,113.42
PAY90594,ORD57320,1,credit_card,3,315.61
PAY90595,ORD458,1,boleto,1,69.45
PAY90596,ORD72153,1,credit_card,3,140.08
PAY90597,ORD39292,1,credit_card,3,107.01
PAY90598,ORD4252,1,boleto,1,206.99
PAY90599,ORD9846,1,credit_card,3,172.52
PAY90600,ORD164,2,voucher,1,162.92
PAY90601,ORD65680,1,credit_card,6,440.68
PAY90602,ORD57783,1,credit_card,1,104.72
PAY90603,ORD35908,1,boleto,1,84.24
PAY90604,ORD17107,1,boleto,1,95.99
PAY90605,ORD94299,1,credit_card,1,85.65
PAY90606,ORD17124,1,boleto,1,28.23
PAY90607,ORD7504,1,credit_card,1,88.71
PAY90608,ORD5373,1,boleto,1,224.91
PAY90609,ORD2911,1,credit_card,2,58.79
PAY90610,ORD30233,1,credit_card,8,139.34
PAY90611,ORD47591,1,boleto,1,78.2
PAY90612,ORD38073,1,debit_card,1,62.21
PAY90613,ORD57059,1,boleto,1,148.33
PAY90614,ORD40953,1,boleto,1,117.57
PAY90615,ORD5384,1,credit_card,1,73.43
PAY90616,ORD18873,1,credit_card,4,253.35
PAY90617,ORD73370,1,boleto,1,428.88
PAY90618,ORD84081,1,credit_card,6,317.2
PAY90619,ORD58225,1,credit_card,3,83.47
PAY90620,ORD49758,1,credit_card,4,45.78
PAY90621,ORD39011,1,credit_card,2,146.91
PAY90622,ORD89288,1,credit_card,8,95.61
PAY90623,ORD52258,1,credit_card,3,71.79
PAY90624,ORD36293,1,credit_card,2,146.66
PAY90625,ORD59720,2,voucher,1,12.87
PAY90626,ORD13143,1,credit_card,12,885.99
PAY90627,ORD69969,1,boleto,1,1242.57
PAY90628,ORD71090,1,credit_card,1,1266.94
PAY90629,ORD27783,1,credit_card,3,70.91
PAY90630,ORD67240,1,credit_card,1,26.38
PAY90631,ORD79652,1,credit_card,10,115.11
PAY90632,ORD24078,1,credit_card,5,153.9
PAY90633,ORD77727,1,credit_card,3,136.0
PAY90634,ORD89663,1,boleto,1,88.37
PAY90635,ORD32633,1,credit_card,5,108.76
PAY90636,ORD29131,1,boleto,1,52.23
PAY90637,ORD1697,1,credit_card,1,79.33
PAY90638,ORD77351,1,boleto,1,167.32
PAY90639,ORD43175,1,boleto,1,179.35
PAY90640,ORD10985,1,credit_card,24,1099.0
PAY90641,ORD61612,1,credit_card,1,182.45
PAY90642,ORD70698,1,credit_card,6,122.78
PAY90643,ORD18927,1,credit_card,1,87.32
PAY90644,ORD78262,1,credit_card,4,91.19
PAY90645,ORD82784,1,credit_card,1,78.86
PAY90646,ORD5398,1,credit_card,4,100.65
PAY90647,ORD79532,1,credit_card,1,82.39
PAY90648,ORD70022,1,boleto,1,336.38
PAY90649,ORD28623,1,credit_card,1,239.26
PAY90650,ORD13062,1,credit_card,2,57.53
PAY90651,ORD82559,1,boleto,1,48.0
PAY90652,ORD31440,1,voucher,1,86.98
PAY90653,ORD79335,1,credit_card,1,28.07
PAY90654,ORD75426,1,boleto,1,54.49
PAY90655,ORD78062,1,boleto,1,251.54
PAY90656,ORD97482,1,credit_card,4,175.77
PAY90657,ORD36369,1,debit_card,1,291.68
PAY90658,ORD5225,1,credit_card,2,41.75
PAY90659,ORD26999,1,credit_card,2,168.53
PAY90660,ORD36419,1,boleto,1,109.8
PAY90661,ORD52532,1,credit_card,1,42.77
PAY90662,ORD13795,1,credit_card,3,105.39
PAY90663,ORD65909,1,credit_card,10,398.12
PAY90664,ORD36594,1,credit_card,8,358.96
PAY90665,ORD76673,1,credit_card,10,206.99
PAY90666,ORD76143,1,credit_card,1,38.78
PAY90667,ORD51593,1,credit_card,8,644.31
PAY90668,ORD18129,1,credit_card,1,58.82
PAY90669,ORD86492,1,credit_card,2,267.98
PAY90670,ORD39495,1,credit_card,2,112.33
PAY90671,ORD49079,1,credit_card,1,43.98
PAY90672,ORD69721,1,credit_card,3,138.08
PAY90673,ORD5801,1,credit_card,2,60.85
PAY90674,ORD11190,1,credit_card,2,208.55
PAY90675,ORD13261,1,credit_card,10,1843.85
PAY90676,ORD21201,1,credit_card,1,118.6
PAY90677,ORD19455,1,credit_card,3,91.28
PAY90678,ORD22881,1,credit_card,6,63.6
PAY90679,ORD42328,1,boleto,1,21.77
PAY90680,ORD25802,1,credit_card,2,76.51
PAY90681,ORD6074,1,boleto,1,39.24
PAY90682,ORD97425,1,credit_card,2,59.62
PAY90683,ORD4642,1,credit_card,3,65.05
PAY90684,ORD24538,1,credit_card,1,56.94
PAY90685,ORD58966,1,credit_card,1,47.38
PAY90686,ORD78677,1,credit_card,3,186.82
PAY90687,ORD38594,1,credit_card,3,88.34
PAY90688,ORD47424,1,credit_card,2,131.45
PAY90689,ORD12284,1,credit_card,12,1471.51
PAY90690,ORD37999,1,boleto,1,32.09
PAY90691,ORD85922,1,credit_card,2,132.03
PAY90692,ORD38780,1,credit_card,5,106.16
PAY90693,ORD61740,1,credit_card,1,76.76
PAY90694,ORD54393,1,credit_card,2,55.11
PAY90695,ORD98492,1,credit_card,3,68.35
PAY90696,ORD37040,1,boleto,1,27.22
PAY90697,ORD46460,1,credit_card,10,257.34
PAY90698,ORD41893,1,boleto,1,67.5
PAY90699,ORD52364,1,credit_card,7,71.53
PAY90700,ORD15134,3,voucher,1,9.49
PAY90701,ORD60489,1,boleto,1,137.26
PAY90702,ORD49412,1,voucher,1,288.71
PAY90703,ORD31125,1,credit_card,3,38.72
PAY90704,ORD31326,1,credit_card,4,48.45
PAY90705,ORD330,1,credit_card,1,54.36
PAY90706,ORD24632,1,credit_card,4,377.0
PAY90707,ORD9177,1,credit_card,3,87.64
PAY90708,ORD32953,1,boleto,1,88.54
PAY90709,ORD85200,1,credit_card,1,47.22
PAY90710,ORD25122,2,credit_card,4,95.0
PAY90711,ORD58436,2,voucher,1,84.86
PAY90712,ORD29254,1,credit_card,1,46.76
PAY90713,ORD25397,1,credit_card,8,245.77
PAY90714,ORD73158,1,credit_card,4,49.1
PAY90715,ORD10801,1,boleto,1,64.86
PAY90716,ORD78934,1,credit_card,3,98.7
PAY90717,ORD46223,1,credit_card,1,126.33
PAY90718,ORD45306,1,credit_card,1,472.41
PAY90719,ORD92489,1,credit_card,2,98.35
PAY90720,ORD18992,1,credit_card,2,210.74
PAY90721,ORD8315,1,credit_card,1,18.8
PAY90722,ORD57354,3,voucher,1,11.24
PAY90723,ORD67764,1,credit_card,1,107.27
PAY90724,ORD42158,1,credit_card,3,71.14
PAY90725,ORD85113,1,credit_card,7,355.32
PAY90726,ORD60560,1,credit_card,3,206.57
PAY90727,ORD79194,1,boleto,1,139.61
PAY90728,ORD81923,1,credit_card,1,115.96
PAY90729,ORD47378,1,boleto,1,43.13
PAY90730,ORD16506,1,boleto,1,469.35
PAY90731,ORD33973,1,credit_card,1,115.65
PAY90732,ORD11617,1,boleto,1,330.08
PAY90733,ORD1453,1,boleto,1,41.0
PAY90734,ORD84893,1,credit_card,1,92.35
PAY90735,ORD7433,2,voucher,1,8.8
PAY90736,ORD19371,1,credit_card,5,212.12
PAY90737,ORD18802,1,boleto,1,918.31
PAY90738,ORD99188,1,debit_card,1,57.77
PAY90739,ORD26172,1,credit_card,1,120.77
PAY90740,ORD39530,1,credit_card,10,1966.91
PAY90741,ORD72199,1,credit_card,4,444.92
PAY90742,ORD70483,1,credit_card,3,165.79
PAY90743,ORD69996,1,credit_card,1,188.34
PAY90744,ORD51043,1,credit_card,2,167.5
PAY90745,ORD68537,1,credit_card,2,190.75
PAY90746,ORD82128,1,credit_card,2,88.81
PAY90747,ORD46207,1,boleto,1,449.01
PAY90748,ORD91457,1,boleto,1,224.82
PAY90749,ORD35026,1,boleto,1,56.69
PAY90750,ORD89303,1,boleto,1,14.08
PAY90751,ORD21726,2,voucher,1,96.83
PAY90752,ORD55845,1,credit_card,4,129.37
PAY90753,ORD81312,1,credit_card,4,314.26
PAY90754,ORD37023,1,boleto,1,79.29
PAY90755,ORD71139,1,credit_card,4,40.39
PAY90756,ORD2647,1,credit_card,2,618.6
PAY90757,ORD19603,1,credit_card,5,267.41
PAY90758,ORD41043,1,credit_card,2,225.03
PAY90759,ORD21535,1,boleto,1,126.37
PAY90760,ORD58404,1,credit_card,1,47.05
PAY90761,ORD47949,1,credit_card,3,153.7
PAY90762,ORD70514,1,credit_card,3,55.52
PAY90763,ORD38432,1,boleto,1,55.09
PAY90764,ORD16547,1,credit_card,1,82.65
PAY90765,ORD41522,1,credit_card,2,99.05
PAY90766,ORD95457,1,credit_card,10,104.7
PAY90767,ORD85991,1,credit_card,1,225.05
PAY90768,ORD71217,1,credit_card,2,192.14
PAY90769,ORD97769,1,voucher,1,121.68
PAY90770,ORD9919,1,credit_card,5,268.83
PAY90771,ORD79304,1,debit_card,1,247.21
PAY90772,ORD44390,1,credit_card,8,80.77
PAY90773,ORD71822,3,voucher,1,8.97
PAY90774,ORD97688,1,credit_card,10,100.12
PAY90775,ORD78695,1,boleto,1,86.15
PAY90776,ORD61287,1,credit_card,2,119.08
PAY90777,ORD96375,1,credit_card,1,47.52
PAY90778,ORD95960,1,credit_card,2,99.23
PAY90779,ORD89916,1,credit_card,1,35.01
PAY90780,ORD83274,1,credit_card,1,30.3
PAY90781,ORD63613,1,credit_card,5,413.97
PAY90782,ORD73238,1,credit_card,3,77.68
PAY90783,ORD96820,1,credit_card,1,86.73
PAY90784,ORD53050,1,credit_card,2,267.01
PAY90785,ORD76877,1,credit_card,5,153.84
PAY90786,ORD93917,1,credit_card,10,104.94
PAY90787,ORD23452,1,credit_card,1,108.19
PAY90788,ORD84605,1,credit_card,2,57.09
PAY90789,ORD69911,1,credit_card,1,98.34
PAY90790,ORD16857,1,credit_card,2,41.89
PAY90791,ORD12671,1,credit_card,1,27.38
PAY90792,ORD94158,1,credit_card,6,61.09
PAY90793,ORD76146,1,credit_card,10,425.11
PAY90794,ORD32290,1,credit_card,1,69.38
PAY90795,ORD26858,1,credit_card,5,110.0
PAY90796,ORD29351,1,credit_card,2,148.15
PAY90797,ORD23937,1,boleto,1,39.51
PAY90798,ORD65352,1,credit_card,10,104.82
PAY90799,ORD24885,1,boleto,1,40.94
PAY90800,ORD1352,1,boleto,1,42.03
PAY90801,ORD4762,1,credit_card,1,72.05
PAY90802,ORD7170,1,credit_card,1,37.9
PAY90803,ORD55676,1,credit_card,10,243.51
PAY90804,ORD13823,1,credit_card,3,62.45
PAY90805,ORD77010,1,boleto,1,40.78
PAY90806,ORD76498,1,credit_card,5,163.79
PAY90807,ORD39255,1,credit_card,1,234.08
PAY90808,ORD68136,1,boleto,1,114.83
PAY90809,ORD94780,1,credit_card,1,40.01
PAY90810,ORD14949,1,boleto,1,58.63
PAY90811,ORD19146,1,credit_card,1,26.01
PAY90812,ORD70107,1,credit_card,3,87.81
PAY90813,ORD70646,1,credit_card,2,1013.85
PAY90814,ORD76398,1,credit_card,2,227.23
PAY90815,ORD75097,1,boleto,1,189.24
PAY90816,ORD10061,1,credit_card,2,130.93
PAY90817,ORD1527,1,credit_card,1,305.58
PAY90818,ORD23712,1,credit_card,1,8.88
PAY90819,ORD18277,1,credit_card,5,283.12
PAY90820,ORD40272,1,credit_card,10,1821.87
PAY90821,ORD34988,1,credit_card,1,110.69
PAY90822,ORD39261,1,credit_card,2,27.68
PAY90823,ORD10325,1,credit_card,5,214.13
PAY90824,ORD80057,1,credit_card,1,188.94
PAY90825,ORD17427,1,credit_card,1,50.29
PAY90826,ORD68102,1,credit_card,8,214.65
PAY90827,ORD97241,1,credit_card,1,37.77
PAY90828,ORD34480,1,credit_card,1,25.75
PAY90829,ORD2278,2,credit_card,1,3.91
PAY90830,ORD59382,1,credit_card,4,228.6
PAY90831,ORD14632,1,credit_card,2,119.48
PAY90832,ORD28829,1,credit_card,8,250.32
PAY90833,ORD21957,1,credit_card,1,154.81
PAY90834,ORD78269,1,credit_card,1,44.26
PAY90835,ORD73622,1,credit_card,6,181.52
PAY90836,ORD53176,1,credit_card,2,235.92
PAY90837,ORD18699,1,boleto,1,74.08
PAY90838,ORD83735,1,credit_card,7,152.72
PAY90839,ORD45882,1,credit_card,5,386.33
PAY90840,ORD27245,1,credit_card,1,67.72
PAY90841,ORD60824,1,credit_card,5,255.33
PAY90842,ORD42810,1,boleto,1,252.82
PAY90843,ORD52668,1,credit_card,4,41.22
PAY90844,ORD13867,1,credit_card,5,501.92
PAY90845,ORD15404,2,voucher,1,8.48
PAY90846,ORD46415,5,voucher,1,8.88
PAY90847,ORD37462,1,boleto,1,166.17
PAY90848,ORD69226,1,boleto,1,74.41
PAY90849,ORD72080,2,voucher,1,83.98
PAY90850,ORD75128,1,credit_card,3,72.71
PAY90851,ORD87935,1,credit_card,2,27.04
PAY90852,ORD365,1,credit_card,2,27.85
PAY90853,ORD53665,1,credit_card,1,22.39
PAY90854,ORD27008,1,boleto,1,67.53
PAY90855,ORD62282,1,credit_card,2,59.0
PAY90856,ORD70639,1,credit_card,1,41.52
PAY90857,ORD52648,1,credit_card,1,70.72
PAY90858,ORD46984,1,boleto,1,115.4
PAY90859,ORD50143,1,credit_card,2,56.54
PAY90860,ORD69024,1,credit_card,7,158.51
PAY90861,ORD42136,1,credit_card,5,280.83
PAY90862,ORD71235,1,credit_card,2,101.65
PAY90863,ORD75283,1,credit_card,1,84.66
PAY90864,ORD68665,1,credit_card,1,22.77
PAY90865,ORD7602,1,credit_card,7,141.15
PAY90866,ORD69502,1,boleto,1,43.0
PAY90867,ORD58162,1,credit_card,10,306.79
PAY90868,ORD59130,1,credit_card,1,259.01
PAY90869,ORD97026,1,boleto,1,56.61
PAY90870,ORD38521,1,credit_card,1,49.03
PAY90871,ORD6046,1,credit_card,3,173.66
PAY90872,ORD90038,1,boleto,1,112.3
