customer_simple_id,zip_code_prefix,customer_city,customer_state,simple_id
CUS69666,9911,diadema,SP,69666
CUS69667,21616,rio de janeiro,RJ,69667
CUS69668,97502,uruguaiana,RS,69668
CUS69669,95045,caxias do sul,RS,69669
CUS69670,13700,casa branca,SP,69670
CUS69671,17890,junqueiropolis,SP,69671
CUS69672,16901,andradina,SP,69672
CUS69673,81610,curitiba,PR,69673
CUS69674,54080,jaboatao dos guararapes,PE,69674
CUS69675,93040,sao leopoldo,RS,69675
CUS69676,29161,serra,ES,69676
CUS69677,13280,vinhedo,SP,69677
CUS69678,28500,cantagalo,RJ,69678
CUS69679,42702,lauro de freitas,BA,69679
CUS69680,55180,jatauba,PE,69680
CUS69681,14870,jaboticabal,SP,69681
CUS69682,51130,recife,PE,69682
CUS69683,9271,santo andre,SP,69683
CUS69684,4014,sao paulo,SP,69684
CUS69685,66073,belem,PA,69685
CUS69686,4122,sao paulo,SP,69686
CUS69687,84130,palmeira,PR,69687
CUS69688,8220,sao paulo,SP,69688
CUS69689,9220,santo andre,SP,69689
CUS69690,4024,sao paulo,SP,69690
CUS69691,89130,indaial,SC,69691
CUS69692,7095,guarulhos,SP,69692
CUS69693,4469,sao paulo,SP,69693
CUS69694,19600,rancharia,SP,69694
CUS69695,59902,francisco dantas,RN,69695
CUS69696,12237,sao jose dos campos,SP,69696
CUS69697,66640,belem,PA,69697
CUS69698,18021,sorocaba,SP,69698
CUS69699,64052,teresina,PI,69699
CUS69700,28340,boa ventura,RJ,69700
CUS69701,36031,juiz de fora,MG,69701
CUS69702,1548,sao paulo,SP,69702
CUS69703,34018,nova lima,MG,69703
CUS69704,4006,sao paulo,SP,69704
CUS69705,65056,sao luis,MA,69705
CUS69706,6216,osasco,SP,69706
CUS69707,31140,belo horizonte,MG,69707
CUS69708,14790,guaira,SP,69708
CUS69709,44245,conceicao do jacuipe,BA,69709
CUS69710,28944,sao pedro da aldeia,RJ,69710
CUS69711,13844,mogi-guacu,SP,69711
CUS69712,12607,lorena,SP,69712
CUS69713,31340,belo horizonte,MG,69713
CUS69714,66033,belem,PA,69714
CUS69715,13150,cosmopolis,SP,69715
CUS69716,36700,leopoldina,MG,69716
CUS69717,88138,palhoca,SC,69717
CUS69718,96950,arroio do tigre,RS,69718
CUS69719,13219,jundiai,SP,69719
CUS69720,30411,belo horizonte,MG,69720
CUS69721,23970,parati,RJ,69721
CUS69722,36400,conselheiro lafaiete,MG,69722
CUS69723,57230,coruripe,AL,69723
CUS69724,9852,sao bernardo do campo,SP,69724
CUS69725,63560,acopiara,CE,69725
CUS69726,88025,florianopolis,SC,69726
CUS69727,31210,belo horizonte,MG,69727
CUS69728,39480,januaria,MG,69728
CUS69729,87030,maringa,PR,69729
CUS69730,6654,itapevi,SP,69730
CUS69731,36570,vicosa,MG,69731
CUS69732,60533,fortaleza,CE,69732
CUS69733,44075,feira de santana,BA,69733
CUS69734,78580,alta floresta,MT,69734
CUS69735,12570,aparecida,SP,69735
CUS69736,29046,vitoria,ES,69736
CUS69737,6350,carapicuiba,SP,69737
CUS69738,2225,sao paulo,SP,69738
CUS69739,4113,sao paulo,SP,69739
CUS69740,74367,goiania,GO,69740
CUS69741,12505,guaratingueta,SP,69741
CUS69742,11442,guaruja,SP,69742
CUS69743,2989,sao paulo,SP,69743
CUS69744,57860,sao jose da laje,AL,69744
CUS69745,4023,sao paulo,SP,69745
CUS69746,71676,brasilia,DF,69746
CUS69747,24711,sao goncalo,RJ,69747
CUS69748,1425,sao paulo,SP,69748
CUS69749,4429,sao paulo,SP,69749
CUS69750,74655,goiania,GO,69750
CUS69751,96610,encruzilhada do sul,RS,69751
CUS69752,11661,caraguatatuba,SP,69752
CUS69753,91520,porto alegre,RS,69753
CUS69754,41630,salvador,BA,69754
CUS69755,32013,contagem,MG,69755
CUS69756,5351,sao paulo,SP,69756
CUS69757,80320,curitiba,PR,69757
CUS69758,11075,santos,SP,69758
CUS69759,35350,raul soares,MG,69759
CUS69760,89260,jaragua do sul,SC,69760
CUS69761,13503,rio claro,SP,69761
CUS69762,11050,santos,SP,69762
CUS69763,74583,goiania,GO,69763
CUS69764,13026,campinas,SP,69764
CUS69765,78625,novo sao joaquim,MT,69765
CUS69766,39644,francisco badaro,MG,69766
CUS69767,4546,sao paulo,SP,69767
CUS69768,3690,sao paulo,SP,69768
CUS69769,15600,fernandopolis,SP,69769
CUS69770,96810,santa cruz do sul,RS,69770
CUS69771,37640,extrema,MG,69771
CUS69772,4190,sao paulo,SP,69772
CUS69773,87900,loanda,PR,69773
CUS69774,6813,embu das artes,SP,69774
CUS69775,36881,muriae,MG,69775
CUS69776,64025,teresina,PI,69776
CUS69777,6695,itapevi,SP,69777
CUS69778,27261,volta redonda,RJ,69778
CUS69779,37130,alfenas,MG,69779
CUS69780,87709,paranavai,PR,69780
CUS69781,59507,alto do rodrigues,RN,69781
CUS69782,59015,natal,RN,69782
CUS69783,50720,recife,PE,69783
CUS69784,11010,santos,SP,69784
CUS69785,4174,sao paulo,SP,69785
CUS69786,78720,rondonopolis,MT,69786
CUS69787,65605,caxias,MA,69787
CUS69788,86010,londrina,PR,69788
CUS69789,1229,sao paulo,SP,69789
CUS69790,23560,rio de janeiro,RJ,69790
CUS69791,22240,rio de janeiro,RJ,69791
CUS69792,89023,blumenau,SC,69792
CUS69793,13484,limeira,SP,69793
CUS69794,13171,sumare,SP,69794
CUS69795,13416,piracicaba,SP,69795
CUS69796,69065,manaus,AM,69796
CUS69797,88780,imbituba,SC,69797
CUS69798,21211,rio de janeiro,RJ,69798
CUS69799,59090,natal,RN,69799
CUS69800,70686,brasilia,DF,69800
CUS69801,89150,presidente getulio,SC,69801
CUS69802,37130,alfenas,MG,69802
CUS69803,3664,sao paulo,SP,69803
CUS69804,5015,sao paulo,SP,69804
CUS69805,32920,sao joaquim de bicas,MG,69805
CUS69806,54210,jaboatao dos guararapes,PE,69806
CUS69807,3476,sao paulo,SP,69807
CUS69808,4888,sao paulo,SP,69808
CUS69809,88701,tubarao,SC,69809
CUS69810,8753,mogi das cruzes,SP,69810
CUS69811,6783,taboao da serra,SP,69811
CUS69812,15997,matao,SP,69812
CUS69813,28013,campos dos goytacazes,RJ,69813
CUS69814,14050,ribeirao preto,SP,69814
CUS69815,4545,sao paulo,SP,69815
CUS69816,89400,porto uniao,SC,69816
CUS69817,13024,campinas,SP,69817
CUS69818,46810,utinga,BA,69818
CUS69819,41770,salvador,BA,69819
CUS69820,23075,rio de janeiro,RJ,69820
CUS69821,8542,ferraz de vasconcelos,SP,69821
CUS69822,23040,rio de janeiro,RJ,69822
CUS69823,1221,sao paulo,SP,69823
CUS69824,29645,santa maria de jetiba,ES,69824
CUS69825,97032,santa maria,RS,69825
CUS69826,63240,abaiara,CE,69826
CUS69827,35550,itapecerica,MG,69827
CUS69828,15801,catanduva,SP,69828
CUS69829,75170,goianapolis,GO,69829
CUS69830,72140,brasilia,DF,69830
CUS69831,17030,bauru,SP,69831
CUS69832,65066,sao luis,MA,69832
CUS69833,15054,sao jose do rio preto,SP,69833
CUS69834,3207,sao paulo,SP,69834
CUS69835,38200,frutal,MG,69835
CUS69836,39640,berilo,MG,69836
CUS69837,9921,diadema,SP,69837
CUS69838,64764,nova santa rita,PI,69838
CUS69839,72220,brasilia,DF,69839
CUS69840,56304,petrolina,PE,69840
CUS69841,8940,biritiba-mirim,SP,69841
CUS69842,51020,recife,PE,69842
CUS69843,29070,vitoria,ES,69843
CUS69844,15700,jales,SP,69844
CUS69845,58840,pombal,PB,69845
CUS69846,87308,campo mourao,PR,69846
CUS69847,89138,ascurra,SC,69847
CUS69848,3616,sao paulo,SP,69848
CUS69849,30330,belo horizonte,MG,69849
CUS69850,1125,sao paulo,SP,69850
CUS69851,78850,primavera do leste,MT,69851
CUS69852,38401,uberlandia,MG,69852
CUS69853,17700,osvaldo cruz,SP,69853
CUS69854,88053,florianopolis,SC,69854
CUS69855,29230,anchieta,ES,69855
CUS69856,6036,osasco,SP,69856
CUS69857,20270,rio de janeiro,RJ,69857
CUS69858,13490,cordeiropolis,SP,69858
CUS69859,71917,brasilia,DF,69859
CUS69860,38700,patos de minas,MG,69860
CUS69861,4660,sao paulo,SP,69861
CUS69862,12080,taubate,SP,69862
CUS69863,81200,curitiba,PR,69863
CUS69864,5778,sao paulo,SP,69864
CUS69865,7130,guarulhos,SP,69865
CUS69866,1328,sao paulo,SP,69866
CUS69867,9571,sao caetano do sul,SP,69867
CUS69868,96600,cangucu,RS,69868
CUS69869,81560,curitiba,PR,69869
CUS69870,13073,campinas,SP,69870
CUS69871,88090,florianopolis,SC,69871
CUS69872,91410,porto alegre,RS,69872
CUS69873,3045,sao paulo,SP,69873
CUS69874,46430,guanambi,BA,69874
CUS69875,22231,rio de janeiro,RJ,69875
CUS69876,58011,joao pessoa,PB,69876
CUS69877,14020,ribeirao preto,SP,69877
CUS69878,21380,rio de janeiro,RJ,69878
CUS69879,36570,vicosa,MG,69879
CUS69880,13800,mogi mirim,SP,69880
CUS69881,96170,sao lourenco do sul,RS,69881
CUS69882,23071,rio de janeiro,RJ,69882
CUS69883,12513,guaratingueta,SP,69883
CUS69884,39750,sabinopolis,MG,69884
CUS69885,65790,sao domingos do maranhao,MA,69885
CUS69886,36664,angustura,MG,69886
CUS69887,4757,sao paulo,SP,69887
CUS69888,78580,alta floresta,MT,69888
CUS69889,70655,brasilia,DF,69889
CUS69890,17510,marilia,SP,69890
CUS69891,11035,santos,SP,69891
CUS69892,65057,sao luis,MA,69892
CUS69893,93320,novo hamburgo,RS,69893
CUS69894,13087,campinas,SP,69894
CUS69895,72146,brasilia,DF,69895
CUS69896,82010,curitiba,PR,69896
CUS69897,28540,cordeiro,RJ,69897
CUS69898,75200,pires do rio,GO,69898
CUS69899,29055,vitoria,ES,69899
CUS69900,37250,nepomuceno,MG,69900
CUS69901,13092,campinas,SP,69901
CUS69902,59507,alto do rodrigues,RN,69902
CUS69903,85909,toledo,PR,69903
CUS69904,97920,sao pedro do butia,RS,69904
CUS69905,1015,sao paulo,SP,69905
CUS69906,13730,mococa,SP,69906
CUS69907,12941,atibaia,SP,69907
CUS69908,36774,cataguases,MG,69908
CUS69909,6154,osasco,SP,69909
CUS69910,8674,suzano,SP,69910
CUS69911,3820,sao paulo,SP,69911
CUS69912,88410,atalanta,SC,69912
CUS69913,74655,goiania,GO,69913
CUS69914,3320,sao paulo,SP,69914
CUS69915,4183,sao paulo,SP,69915
CUS69916,88828,balneario rincao,SC,69916
CUS69917,97573,santana do livramento,RS,69917
CUS69918,8290,sao paulo,SP,69918
CUS69919,33200,vespasiano,MG,69919
CUS69920,25953,teresopolis,RJ,69920
CUS69921,95250,antonio prado,RS,69921
CUS69922,18407,itapeva,SP,69922
CUS69923,72592,brasilia,DF,69923
CUS69924,88815,criciuma,SC,69924
CUS69925,14055,ribeirao preto,SP,69925
CUS69926,6030,osasco,SP,69926
CUS69927,86300,cornelio procopio,PR,69927
CUS69928,64600,picos,PI,69928
CUS69929,88085,florianopolis,SC,69929
CUS69930,14300,batatais,SP,69930
CUS69931,17680,iacri,SP,69931
CUS69932,17060,bauru,SP,69932
CUS69933,20511,rio de janeiro,RJ,69933
CUS69934,12020,taubate,SP,69934
CUS69935,35900,itabira,MG,69935
CUS69936,1139,sao paulo,SP,69936
CUS69937,9370,maua,SP,69937
CUS69938,99052,passo fundo,RS,69938
CUS69939,2731,sao paulo,SP,69939
CUS69940,13283,vinhedo,SP,69940
CUS69941,5633,sao paulo,SP,69941
CUS69942,26560,mesquita,RJ,69942
CUS69943,22760,rio de janeiro,RJ,69943
CUS69944,95705,bento goncalves,RS,69944
CUS69945,85420,corbelia,PR,69945
CUS69946,3918,sao paulo,SP,69946
CUS69947,3986,sao paulo,SP,69947
CUS69948,94850,alvorada,RS,69948
CUS69949,2236,sao paulo,SP,69949
CUS69950,20735,rio de janeiro,RJ,69950
CUS69951,3236,sao paulo,SP,69951
CUS69952,81570,curitiba,PR,69952
CUS69953,63380,barro,CE,69953
CUS69954,2537,sao paulo,SP,69954
CUS69955,3026,sao paulo,SP,69955
CUS69956,18704,avare,SP,69956
CUS69957,85960,marechal candido rondon,PR,69957
CUS69958,89805,chapeco,SC,69958
CUS69959,85856,foz do iguacu,PR,69959
CUS69960,49032,aracaju,SE,69960
CUS69961,74413,goiania,GO,69961
CUS69962,13060,campinas,SP,69962
CUS69963,72300,brasilia,DF,69963
CUS69964,30421,belo horizonte,MG,69964
CUS69965,87201,cianorte,PR,69965
CUS69966,11702,praia grande,SP,69966
CUS69967,11410,guaruja,SP,69967
CUS69968,99470,nao-me-toque,RS,69968
CUS69969,9812,sao bernardo do campo,SP,69969
CUS69970,4252,sao paulo,SP,69970
CUS69971,99010,passo fundo,RS,69971
CUS69972,2050,sao paulo,SP,69972
CUS69973,3679,sao paulo,SP,69973
CUS69974,62375,carnaubal,CE,69974
CUS69975,13088,campinas,SP,69975
CUS69976,39570,grao mogol,MG,69976
CUS69977,88036,florianopolis,SC,69977
CUS69978,71940,brasilia,DF,69978
CUS69979,4845,sao paulo,SP,69979
CUS69980,37160,campos gerais,MG,69980
CUS69981,20715,rio de janeiro,RJ,69981
CUS69982,19907,ourinhos,SP,69982
CUS69983,13181,sumare,SP,69983
CUS69984,81280,curitiba,PR,69984
CUS69985,13460,nova odessa,SP,69985
CUS69986,15503,votuporanga,SP,69986
CUS69987,5422,sao paulo,SP,69987
CUS69988,18090,sorocaba,SP,69988
CUS69989,98540,miraguai,RS,69989
CUS69990,80250,curitiba,PR,69990
CUS69991,64980,corrente,PI,69991
CUS69992,65631,timon,MA,69992
CUS69993,64028,teresina,PI,69993
CUS69994,4710,sao paulo,SP,69994
CUS69995,72005,brasilia,DF,69995
CUS69996,64073,teresina,PI,69996
CUS69997,75390,trindade,GO,69997
CUS69998,12260,paraibuna,SP,69998
CUS69999,78058,cuiaba,MT,69999
CUS70000,9531,sao caetano do sul,SP,70000
CUS70001,30140,belo horizonte,MG,70001
CUS70002,13474,americana,SP,70002
CUS70003,7194,guarulhos,SP,70003
CUS70004,4566,sao paulo,SP,70004
CUS70005,24240,niteroi,RJ,70005
CUS70006,4278,sao paulo,SP,70006
CUS70007,99200,guapore,RS,70007
CUS70008,17030,bauru,SP,70008
CUS70009,5616,sao paulo,SP,70009
CUS70010,4131,sao paulo,SP,70010
CUS70011,41830,salvador,BA,70011
CUS70012,7080,guarulhos,SP,70012
CUS70013,79046,campo grande,MS,70013
CUS70014,4911,sao paulo,SP,70014
CUS70015,89500,cacador,SC,70015
CUS70016,9015,santo andre,SP,70016
CUS70017,3816,sao paulo,SP,70017
CUS70018,72135,brasilia,DF,70018
CUS70019,90850,porto alegre,RS,70019
CUS70020,59076,natal,RN,70020
CUS70021,2929,sao paulo,SP,70021
CUS70022,12450,santo antonio do pinhal,SP,70022
CUS70023,95650,igrejinha,RS,70023
CUS70024,65215,viana,MA,70024
CUS70025,22631,rio de janeiro,RJ,70025
CUS70026,37148,conceicao da aparecida,MG,70026
CUS70027,49085,aracaju,SE,70027
CUS70028,28630,nova friburgo,RJ,70028
CUS70029,3544,sao paulo,SP,70029
CUS70030,9810,sao bernardo do campo,SP,70030
CUS70031,1226,sao paulo,SP,70031
CUS70032,38439,martinesia,MG,70032
CUS70033,35701,sete lagoas,MG,70033
CUS70034,24943,marica,RJ,70034
CUS70035,25665,petropolis,RJ,70035
CUS70036,89887,palmitos,SC,70036
CUS70037,2758,sao paulo,SP,70037
CUS70038,16200,birigui,SP,70038
CUS70039,5272,sao paulo,SP,70039
CUS70040,24467,sao goncalo,RJ,70040
CUS70041,4063,sao paulo,SP,70041
CUS70042,23088,rio de janeiro,RJ,70042
CUS70043,64235,cocal,PI,70043
CUS70044,55320,lagoa do ouro,PE,70044
CUS70045,5724,sao paulo,SP,70045
CUS70046,37701,pocos de caldas,MG,70046
CUS70047,12246,sao jose dos campos,SP,70047
CUS70048,66833,belem,PA,70048
CUS70049,45208,jequie,BA,70049
CUS70050,86220,assai,PR,70050
CUS70051,13632,pirassununga,SP,70051
CUS70052,65268,cururupu,MA,70052
CUS70053,36400,conselheiro lafaiete,MG,70053
CUS70054,79134,prudencio thomaz,MS,70054
CUS70055,74823,goiania,GO,70055
CUS70056,13212,jundiai,SP,70056
CUS70057,1220,sao paulo,SP,70057
CUS70058,20750,rio de janeiro,RJ,70058
CUS70059,5006,sao paulo,SP,70059
CUS70060,76170,anicuns,GO,70060
CUS70061,57036,maceio,AL,70061
CUS70062,20520,rio de janeiro,RJ,70062
CUS70063,5303,sao paulo,SP,70063
CUS70064,8675,suzano,SP,70064
CUS70065,29066,vitoria,ES,70065
CUS70066,4386,sao paulo,SP,70066
CUS70067,90200,porto alegre,RS,70067
CUS70068,13304,itu,SP,70068
CUS70069,24220,niteroi,RJ,70069
CUS70070,4823,sao paulo,SP,70070
CUS70071,21545,rio de janeiro,RJ,70071
CUS70072,7500,santa isabel,SP,70072
CUS70073,22765,rio de janeiro,RJ,70073
CUS70074,30627,belo horizonte,MG,70074
CUS70075,11472,guaruja,SP,70075
CUS70076,31160,belo horizonte,MG,70076
CUS70077,4863,sao paulo,SP,70077
CUS70078,94824,alvorada,RS,70078
CUS70079,21921,rio de janeiro,RJ,70079
CUS70080,1434,sao paulo,SP,70080
CUS70081,20261,rio de janeiro,RJ,70081
CUS70082,88330,balneario camboriu,SC,70082
CUS70083,21250,rio de janeiro,RJ,70083
CUS70084,94475,viamao,RS,70084
CUS70085,14050,ribeirao preto,SP,70085
CUS70086,86390,cambara,PR,70086
CUS70087,85801,cascavel,PR,70087
CUS70088,7802,franco da rocha,SP,70088
CUS70089,90840,porto alegre,RS,70089
CUS70090,47810,barreiras,BA,70090
CUS70091,88420,agrolandia,SC,70091
CUS70092,26265,nova iguacu,RJ,70092
CUS70093,13052,campinas,SP,70093
CUS70094,39200,corinto,MG,70094
CUS70095,17250,bariri,SP,70095
CUS70096,28030,campos dos goytacazes,RJ,70096
CUS70097,88330,balneario camboriu,SC,70097
CUS70098,45157,candido sales,BA,70098
CUS70099,8572,itaquaquecetuba,SP,70099
CUS70100,11055,santos,SP,70100
CUS70101,74675,goiania,GO,70101
CUS70102,64280,campo maior,PI,70102
CUS70103,5019,sao paulo,SP,70103
CUS70104,18900,santa cruz do rio pardo,SP,70104
CUS70105,21720,rio de janeiro,RJ,70105
CUS70106,28897,rio das ostras,RJ,70106
CUS70107,4195,sao paulo,SP,70107
CUS70108,30421,belo horizonte,MG,70108
CUS70109,36401,conselheiro lafaiete,MG,70109
CUS70110,3546,sao paulo,SP,70110
CUS70111,86040,londrina,PR,70111
CUS70112,15060,sao jose do rio preto,SP,70112
CUS70113,11365,sao vicente,SP,70113
CUS70114,95630,parobe,RS,70114
CUS70115,35662,para de minas,MG,70115
CUS70116,6693,itapevi,SP,70116
CUS70117,11730,mongagua,SP,70117
CUS70118,30180,belo horizonte,MG,70118
CUS70119,21745,rio de janeiro,RJ,70119
CUS70120,17870,flora rica,SP,70120
CUS70121,5508,sao paulo,SP,70121
CUS70122,7600,mairipora,SP,70122
CUS70123,9121,santo andre,SP,70123
CUS70124,86188,cambe,PR,70124
CUS70125,59507,alto do rodrigues,RN,70125
CUS70126,56600,sertania,PE,70126
CUS70127,19970,palmital,SP,70127
CUS70128,3065,sao paulo,SP,70128
CUS70129,4812,sao paulo,SP,70129
CUS70130,83401,colombo,PR,70130
CUS70131,4278,sao paulo,SP,70131
CUS70132,3928,sao paulo,SP,70132
CUS70133,30190,belo horizonte,MG,70133
CUS70134,33500,confins,MG,70134
CUS70135,6815,embu das artes,SP,70135
CUS70136,39560,salinas,MG,70136
CUS70137,5525,sao paulo,SP,70137
CUS70138,3738,sao paulo,SP,70138
CUS70139,59014,natal,RN,70139
CUS70140,74850,goiania,GO,70140
CUS70141,3211,sao paulo,SP,70141
CUS70142,7417,aruja,SP,70142
CUS70143,4617,sao paulo,SP,70143
CUS70144,68515,parauapebas,PA,70144
CUS70145,9530,sao caetano do sul,SP,70145
CUS70146,79044,campo grande,MS,70146
CUS70147,11500,cubatao,SP,70147
CUS70148,9350,maua,SP,70148
CUS70149,72333,brasilia,DF,70149
CUS70150,20551,rio de janeiro,RJ,70150
CUS70151,39730,virginopolis,MG,70151
CUS70152,8766,mogi das cruzes,SP,70152
CUS70153,11680,ubatuba,SP,70153
CUS70154,7745,caieiras,SP,70154
CUS70155,13031,campinas,SP,70155
CUS70156,88735,gravatal,SC,70156
CUS70157,41720,salvador,BA,70157
CUS70158,15130,mirassol,SP,70158
CUS70159,49130,riachuelo,SE,70159
CUS70160,69035,manaus,AM,70160
CUS70161,13820,jaguariuna,SP,70161
CUS70162,6240,osasco,SP,70162
CUS70163,8142,sao paulo,SP,70163
CUS70164,6663,itapevi,SP,70164
CUS70165,18680,lencois paulista,SP,70165
CUS70166,29309,cachoeiro de itapemirim,ES,70166
CUS70167,14815,ibate,SP,70167
CUS70168,2435,sao paulo,SP,70168
CUS70169,24935,marica,RJ,70169
CUS70170,1514,sao paulo,SP,70170
CUS70171,28896,rio das ostras,RJ,70171
CUS70172,59390,lagoa nova,RN,70172
CUS70173,84500,irati,PR,70173
CUS70174,24425,sao goncalo,RJ,70174
CUS70175,4674,sao paulo,SP,70175
CUS70176,37552,pouso alegre,MG,70176
CUS70177,2361,sao paulo,SP,70177
CUS70178,66075,belem,PA,70178
CUS70179,48110,catu,BA,70179
CUS70180,71680,brasilia,DF,70180
CUS70181,13332,indaiatuba,SP,70181
CUS70182,70734,brasilia,DF,70182
CUS70183,83900,sao mateus do sul,PR,70183
CUS70184,8246,sao paulo,SP,70184
CUS70185,13106,campinas,SP,70185
CUS70186,5843,sao paulo,SP,70186
CUS70187,68633,dom eliseu,PA,70187
CUS70188,37580,monte siao,MG,70188
CUS70189,26011,nova iguacu,RJ,70189
CUS70190,17523,marilia,SP,70190
CUS70191,22780,rio de janeiro,RJ,70191
CUS70192,85960,marechal candido rondon,PR,70192
CUS70193,14407,franca,SP,70193
CUS70194,29163,serra,ES,70194
CUS70195,95200,vacaria,RS,70195
CUS70196,9940,diadema,SP,70196
CUS70197,30411,belo horizonte,MG,70197
CUS70198,36880,muriae,MG,70198
CUS70199,8576,itaquaquecetuba,SP,70199
CUS70200,21832,rio de janeiro,RJ,70200
CUS70201,22790,rio de janeiro,RJ,70201
CUS70202,13031,campinas,SP,70202
CUS70203,20710,rio de janeiro,RJ,70203
CUS70204,19026,presidente prudente,SP,70204
CUS70205,69301,boa vista,RR,70205
CUS70206,59042,natal,RN,70206
CUS70207,97501,uruguaiana,RS,70207
CUS70208,89286,sao bento do sul,SC,70208
CUS70209,13050,campinas,SP,70209
CUS70210,18703,avare,SP,70210
CUS70211,13171,sumare,SP,70211
CUS70212,88806,criciuma,SC,70212
CUS70213,18120,mairinque,SP,70213
CUS70214,29194,aracruz,ES,70214
CUS70215,37200,lavras,MG,70215
CUS70216,25740,petropolis,RJ,70216
CUS70217,12327,jacarei,SP,70217
CUS70218,57100,rio largo,AL,70218
CUS70219,90420,porto alegre,RS,70219
CUS70220,83326,pinhais,PR,70220
CUS70221,91170,porto alegre,RS,70221
CUS70222,12239,sao jose dos campos,SP,70222
CUS70223,22753,rio de janeiro,RJ,70223
CUS70224,37701,pocos de caldas,MG,70224
CUS70225,9060,santo andre,SP,70225
CUS70226,17180,iacanga,SP,70226
CUS70227,2378,sao paulo,SP,70227
CUS70228,13275,valinhos,SP,70228
CUS70229,1155,sao paulo,SP,70229
CUS70230,35500,divinopolis,MG,70230
CUS70231,4457,sao paulo,SP,70231
CUS70232,68501,maraba,PA,70232
CUS70233,58410,campina grande,PB,70233
CUS70234,13327,salto,SP,70234
CUS70235,28300,itaperuna,RJ,70235
CUS70236,93700,campo bom,RS,70236
CUS70237,90650,porto alegre,RS,70237
CUS70238,44076,feira de santana,BA,70238
CUS70239,29092,vitoria,ES,70239
CUS70240,16025,aracatuba,SP,70240
CUS70241,65064,sao luis,MA,70241
CUS70242,5778,sao paulo,SP,70242
CUS70243,11040,santos,SP,70243
CUS70244,24320,niteroi,RJ,70244
CUS70245,3570,sao paulo,SP,70245
CUS70246,37780,caldas,MG,70246
CUS70247,26013,nova iguacu,RJ,70247
CUS70248,40285,salvador,BA,70248
CUS70249,11010,santos,SP,70249
CUS70250,29162,serra,ES,70250
CUS70251,7153,guarulhos,SP,70251
CUS70252,78048,cuiaba,MT,70252
CUS70253,98465,ametista do sul,RS,70253
CUS70254,38406,uberlandia,MG,70254
CUS70255,24451,sao goncalo,RJ,70255
CUS70256,6404,barueri,SP,70256
CUS70257,5158,sao paulo,SP,70257
CUS70258,72405,brasilia,DF,70258
CUS70259,17065,bauru,SP,70259
CUS70260,37143,serrania,MG,70260
CUS70261,90680,porto alegre,RS,70261
CUS70262,14940,ibitinga,SP,70262
CUS70263,5358,sao paulo,SP,70263
CUS70264,70735,brasilia,DF,70264
CUS70265,11740,itanhaem,SP,70265
CUS70266,31140,belo horizonte,MG,70266
CUS70267,6713,cotia,SP,70267
CUS70268,53429,paulista,PE,70268
CUS70269,88051,florianopolis,SC,70269
CUS70270,21870,rio de janeiro,RJ,70270
CUS70271,8780,mogi das cruzes,SP,70271
CUS70272,4832,sao paulo,SP,70272
CUS70273,4890,sao paulo,SP,70273
CUS70274,72872,valparaiso de goias,GO,70274
CUS70275,9230,santo andre,SP,70275
CUS70276,7151,guarulhos,SP,70276
CUS70277,3378,sao paulo,SP,70277
CUS70278,31742,belo horizonte,MG,70278
CUS70279,8371,sao paulo,SP,70279
CUS70280,39330,brasilia de minas,MG,70280
CUS70281,49100,sao cristovao,SE,70281
CUS70282,41650,salvador,BA,70282
CUS70283,13280,vinhedo,SP,70283
CUS70284,13185,hortolandia,SP,70284
CUS70285,35600,bom despacho,MG,70285
CUS70286,16880,valparaiso,SP,70286
CUS70287,9450,rio grande da serra,SP,70287
CUS70288,16200,birigui,SP,70288
CUS70289,30770,belo horizonte,MG,70289
CUS70290,26980,avelar,RJ,70290
CUS70291,89802,chapeco,SC,70291
CUS70292,20751,rio de janeiro,RJ,70292
CUS70293,42807,camacari,BA,70293
CUS70294,66083,belem,PA,70294
CUS70295,4917,sao paulo,SP,70295
CUS70296,93228,sapucaia do sul,RS,70296
CUS70297,3149,sao paulo,SP,70297
CUS70298,4851,sao paulo,SP,70298
CUS70299,5017,sao paulo,SP,70299
CUS70300,32677,betim,MG,70300
CUS70301,31573,belo horizonte,MG,70301
CUS70302,15460,icem,SP,70302
CUS70303,68906,macapa,AP,70303
CUS70304,3928,sao paulo,SP,70304
CUS70305,72225,brasilia,DF,70305
CUS70306,13092,campinas,SP,70306
CUS70307,38020,uberaba,MG,70307
CUS70308,1529,sao paulo,SP,70308
CUS70309,45630,itajuipe,BA,70309
CUS70310,70680,brasilia,DF,70310
CUS70311,4833,sao paulo,SP,70311
CUS70312,9430,ribeirao pires,SP,70312
CUS70313,36780,astolfo dutra,MG,70313
CUS70314,95650,igrejinha,RS,70314
CUS70315,35010,governador valadares,MG,70315
CUS70316,9851,sao bernardo do campo,SP,70316
CUS70317,17055,bauru,SP,70317
CUS70318,29152,cariacica,ES,70318
CUS70319,13030,campinas,SP,70319
CUS70320,94010,gravatai,RS,70320
CUS70321,2111,sao paulo,SP,70321
CUS70322,35790,curvelo,MG,70322
CUS70323,30575,belo horizonte,MG,70323
CUS70324,12301,jacarei,SP,70324
CUS70325,89900,sao miguel do oeste,SC,70325
CUS70326,91787,porto alegre,RS,70326
CUS70327,79045,campo grande,MS,70327
CUS70328,84570,mallet,PR,70328
CUS70329,5778,sao paulo,SP,70329
CUS70330,95780,montenegro,RS,70330
CUS70331,88102,sao jose,SC,70331
CUS70332,26520,nilopolis,RJ,70332
