product_simple_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,simple_id
PRO29597,utilidades_domesticas,28.0,730.0,4.0,300.0,21.0,7.0,15.0,29597
PRO29598,esporte_lazer,51.0,598.0,1.0,100.0,16.0,3.0,11.0,29598
PRO29599,automotivo,63.0,981.0,3.0,2300.0,50.0,10.0,50.0,29599
PRO29600,beleza_saude,59.0,924.0,1.0,150.0,16.0,10.0,16.0,29600
PRO29601,pet_shop,49.0,1180.0,1.0,200.0,16.0,14.0,11.0,29601
PRO29602,consoles_games,33.0,1223.0,1.0,400.0,25.0,5.0,23.0,29602
PRO29603,esporte_lazer,56.0,782.0,1.0,1100.0,16.0,10.0,15.0,29603
PRO29604,brinquedos,48.0,827.0,1.0,600.0,35.0,13.0,25.0,29604
PRO29605,construcao_ferramentas_seguranca,16.0,734.0,1.0,350.0,18.0,20.0,16.0,29605
PRO29606,fashion_calcados,57.0,404.0,4.0,750.0,22.0,12.0,33.0,29606
PRO29607,esporte_lazer,52.0,1421.0,1.0,1054.0,23.0,21.0,20.0,29607
PRO29608,eletronicos,58.0,1996.0,3.0,200.0,17.0,9.0,17.0,29608
PRO29609,papelaria,52.0,486.0,2.0,500.0,20.0,20.0,20.0,29609
PRO29610,perfumaria,28.0,357.0,1.0,175.0,17.0,12.0,14.0,29610
PRO29611,relogios_presentes,57.0,439.0,5.0,250.0,16.0,2.0,20.0,29611
PRO29612,esporte_lazer,50.0,1321.0,1.0,350.0,20.0,35.0,20.0,29612
PRO29613,utilidades_domesticas,60.0,1013.0,3.0,2850.0,67.0,7.0,31.0,29613
PRO29614,relogios_presentes,45.0,829.0,1.0,250.0,16.0,11.0,12.0,29614
PRO29615,esporte_lazer,50.0,789.0,10.0,200.0,17.0,10.0,11.0,29615
PRO29616,cine_foto,52.0,1015.0,5.0,1950.0,60.0,15.0,15.0,29616
PRO29617,relogios_presentes,56.0,864.0,7.0,350.0,16.0,2.0,20.0,29617
PRO29618,ferramentas_jardim,46.0,1135.0,3.0,7700.0,18.0,64.0,40.0,29618
PRO29619,moveis_decoracao,48.0,3175.0,1.0,800.0,41.0,23.0,25.0,29619
PRO29620,esporte_lazer,25.0,648.0,4.0,400.0,20.0,15.0,15.0,29620
PRO29621,informatica_acessorios,57.0,664.0,4.0,890.0,27.0,20.0,34.0,29621
PRO29622,perfumaria,42.0,1273.0,2.0,500.0,22.0,16.0,16.0,29622
PRO29623,utilidades_domesticas,48.0,389.0,1.0,3200.0,16.0,10.0,16.0,29623
PRO29624,esporte_lazer,52.0,356.0,7.0,500.0,33.0,13.0,18.0,29624
PRO29625,esporte_lazer,31.0,1444.0,1.0,200.0,30.0,8.0,11.0,29625
PRO29626,utilidades_domesticas,31.0,493.0,1.0,5380.0,37.0,31.0,35.0,29626
PRO29627,eletronicos,60.0,333.0,1.0,225.0,22.0,11.0,16.0,29627
PRO29628,ferramentas_jardim,42.0,438.0,6.0,150.0,16.0,16.0,11.0,29628
PRO29629,bebes,49.0,1066.0,2.0,257.0,44.0,12.0,24.0,29629
PRO29630,cool_stuff,39.0,783.0,2.0,600.0,60.0,16.0,20.0,29630
PRO29631,consoles_games,40.0,182.0,1.0,567.0,20.0,14.0,18.0,29631
PRO29632,utilidades_domesticas,57.0,360.0,2.0,5250.0,30.0,30.0,20.0,29632
PRO29633,moveis_decoracao,22.0,425.0,2.0,150.0,16.0,22.0,18.0,29633
PRO29634,cama_mesa_banho,33.0,215.0,1.0,600.0,40.0,5.0,30.0,29634
PRO29635,informatica_acessorios,56.0,672.0,1.0,2250.0,16.0,18.0,16.0,29635
PRO29636,esporte_lazer,49.0,1416.0,1.0,250.0,16.0,16.0,16.0,29636
PRO29637,fashion_bolsas_e_acessorios,38.0,840.0,3.0,1150.0,41.0,13.0,42.0,29637
PRO29638,perfumaria,59.0,874.0,1.0,525.0,16.0,16.0,18.0,29638
PRO29639,brinquedos,47.0,519.0,1.0,1450.0,40.0,20.0,30.0,29639
PRO29640,informatica_acessorios,41.0,1005.0,3.0,150.0,18.0,3.0,11.0,29640
PRO29641,moveis_decoracao,24.0,153.0,1.0,400.0,21.0,4.0,28.0,29641
PRO29642,informatica_acessorios,52.0,278.0,1.0,200.0,18.0,8.0,16.0,29642
PRO29643,telefonia,58.0,776.0,7.0,300.0,17.0,4.0,12.0,29643
PRO29644,eletrodomesticos,50.0,356.0,2.0,225.0,28.0,13.0,18.0,29644
PRO29645,telefonia,54.0,526.0,1.0,150.0,19.0,4.0,11.0,29645
PRO29646,ferramentas_jardim,59.0,166.0,1.0,1600.0,45.0,15.0,45.0,29646
PRO29647,automotivo,58.0,408.0,4.0,250.0,25.0,15.0,20.0,29647
PRO29648,beleza_saude,59.0,1289.0,3.0,23975.0,80.0,50.0,48.0,29648
PRO29649,papelaria,39.0,722.0,1.0,250.0,25.0,10.0,15.0,29649
PRO29650,esporte_lazer,37.0,313.0,2.0,435.0,19.0,23.0,19.0,29650
PRO29651,moveis_decoracao,30.0,1466.0,2.0,1700.0,38.0,25.0,33.0,29651
PRO29652,casa_construcao,43.0,445.0,1.0,3500.0,50.0,25.0,30.0,29652
PRO29653,utilidades_domesticas,57.0,664.0,1.0,1100.0,24.0,28.0,39.0,29653
PRO29654,automotivo,53.0,555.0,1.0,4105.0,67.0,10.0,67.0,29654
PRO29655,moveis_decoracao,21.0,414.0,6.0,400.0,54.0,6.0,11.0,29655
PRO29656,cama_mesa_banho,60.0,1340.0,1.0,100.0,28.0,10.0,24.0,29656
PRO29657,cama_mesa_banho,28.0,246.0,1.0,1025.0,35.0,10.0,18.0,29657
PRO29658,papelaria,56.0,1212.0,4.0,850.0,28.0,13.0,25.0,29658
PRO29659,esporte_lazer,46.0,554.0,2.0,400.0,31.0,10.0,35.0,29659
PRO29660,perfumaria,33.0,1458.0,2.0,467.0,19.0,10.0,14.0,29660
PRO29661,eletroportateis,31.0,724.0,3.0,600.0,17.0,17.0,20.0,29661
PRO29662,bebes,56.0,322.0,2.0,1550.0,37.0,35.0,32.0,29662
PRO29663,beleza_saude,32.0,411.0,1.0,650.0,19.0,17.0,15.0,29663
PRO29664,cama_mesa_banho,39.0,89.0,1.0,900.0,33.0,9.0,38.0,29664
PRO29665,informatica_acessorios,58.0,1340.0,1.0,83.0,12.0,8.0,8.0,29665
PRO29666,cama_mesa_banho,57.0,293.0,1.0,3600.0,40.0,10.0,30.0,29666
PRO29667,informatica_acessorios,54.0,225.0,2.0,900.0,20.0,20.0,20.0,29667
PRO29668,consoles_games,27.0,641.0,1.0,230.0,17.0,31.0,22.0,29668
PRO29669,utilidades_domesticas,59.0,332.0,2.0,700.0,18.0,40.0,18.0,29669
PRO29670,malas_acessorios,60.0,2494.0,5.0,21400.0,32.0,77.0,52.0,29670
PRO29671,esporte_lazer,34.0,1264.0,1.0,150.0,16.0,17.0,22.0,29671
PRO29672,cama_mesa_banho,55.0,255.0,1.0,1425.0,43.0,10.0,33.0,29672
PRO29673,beleza_saude,45.0,700.0,2.0,150.0,20.0,20.0,20.0,29673
PRO29674,,,,,14300.0,70.0,30.0,50.0,29674
PRO29675,relogios_presentes,42.0,742.0,2.0,300.0,16.0,13.0,13.0,29675
PRO29676,cama_mesa_banho,59.0,544.0,2.0,16950.0,40.0,20.0,30.0,29676
PRO29677,telefonia,58.0,794.0,3.0,6050.0,16.0,3.0,11.0,29677
PRO29678,cool_stuff,38.0,1513.0,1.0,1550.0,28.0,36.0,27.0,29678
PRO29679,cama_mesa_banho,53.0,384.0,2.0,800.0,30.0,10.0,20.0,29679
PRO29680,fashion_bolsas_e_acessorios,56.0,343.0,4.0,200.0,24.0,9.0,16.0,29680
PRO29681,cama_mesa_banho,50.0,325.0,2.0,1300.0,37.0,23.0,35.0,29681
PRO29682,cama_mesa_banho,41.0,201.0,1.0,950.0,49.0,7.0,39.0,29682
PRO29683,utilidades_domesticas,62.0,997.0,1.0,30000.0,32.0,75.0,32.0,29683
PRO29684,cama_mesa_banho,55.0,556.0,1.0,650.0,16.0,10.0,16.0,29684
PRO29685,casa_construcao,59.0,1251.0,1.0,550.0,16.0,16.0,16.0,29685
PRO29686,consoles_games,51.0,1340.0,2.0,500.0,20.0,15.0,20.0,29686
PRO29687,cool_stuff,46.0,596.0,2.0,500.0,16.0,12.0,22.0,29687
PRO29688,construcao_ferramentas_construcao,60.0,723.0,8.0,1450.0,30.0,10.0,20.0,29688
PRO29689,perfumaria,17.0,320.0,1.0,100.0,16.0,12.0,11.0,29689
PRO29690,telefonia,48.0,1360.0,2.0,50.0,18.0,6.0,11.0,29690
PRO29691,livros_interesse_geral,55.0,556.0,1.0,1050.0,27.0,30.0,16.0,29691
PRO29692,artigos_de_natal,58.0,424.0,1.0,12150.0,70.0,25.0,39.0,29692
PRO29693,perfumaria,50.0,1022.0,1.0,500.0,16.0,16.0,22.0,29693
PRO29694,papelaria,51.0,318.0,5.0,4600.0,60.0,20.0,29.0,29694
PRO29695,eletronicos,29.0,510.0,1.0,125.0,21.0,17.0,17.0,29695
PRO29696,utilidades_domesticas,50.0,300.0,3.0,300.0,16.0,16.0,16.0,29696
PRO29697,,,,,1850.0,31.0,30.0,28.0,29697
PRO29698,moveis_decoracao,47.0,610.0,1.0,2800.0,30.0,35.0,30.0,29698
PRO29699,cool_stuff,57.0,933.0,1.0,1700.0,43.0,24.0,31.0,29699
PRO29700,moveis_escritorio,53.0,1084.0,2.0,25500.0,48.0,45.0,56.0,29700
PRO29701,market_place,47.0,121.0,2.0,200.0,16.0,20.0,16.0,29701
PRO29702,automotivo,59.0,1648.0,3.0,600.0,16.0,21.0,18.0,29702
PRO29703,esporte_lazer,47.0,452.0,1.0,280.0,25.0,5.0,20.0,29703
PRO29704,moveis_decoracao,58.0,446.0,1.0,450.0,29.0,12.0,26.0,29704
PRO29705,moveis_decoracao,60.0,289.0,1.0,4450.0,104.0,6.0,34.0,29705
PRO29706,eletronicos,47.0,893.0,3.0,550.0,20.0,10.0,14.0,29706
PRO29707,automotivo,45.0,140.0,4.0,600.0,16.0,14.0,13.0,29707
PRO29708,informatica_acessorios,31.0,488.0,1.0,215.0,22.0,10.0,18.0,29708
PRO29709,malas_acessorios,51.0,870.0,2.0,900.0,40.0,20.0,30.0,29709
PRO29710,automotivo,60.0,1028.0,4.0,1500.0,40.0,6.0,28.0,29710
PRO29711,alimentos_bebidas,38.0,380.0,1.0,1450.0,16.0,37.0,11.0,29711
PRO29712,utilidades_domesticas,58.0,1847.0,1.0,150.0,18.0,9.0,12.0,29712
PRO29713,cama_mesa_banho,50.0,218.0,1.0,2700.0,40.0,15.0,40.0,29713
PRO29714,perfumaria,30.0,842.0,2.0,390.0,19.0,14.0,14.0,29714
PRO29715,consoles_games,28.0,806.0,2.0,350.0,20.0,30.0,20.0,29715
PRO29716,papelaria,53.0,198.0,2.0,150.0,24.0,7.0,14.0,29716
PRO29717,construcao_ferramentas_iluminacao,59.0,976.0,2.0,1000.0,16.0,20.0,16.0,29717
PRO29718,instrumentos_musicais,52.0,1112.0,2.0,5400.0,21.0,39.0,41.0,29718
PRO29719,beleza_saude,37.0,325.0,1.0,792.0,19.0,14.0,16.0,29719
PRO29720,brinquedos,59.0,805.0,1.0,650.0,33.0,14.0,23.0,29720
PRO29721,relogios_presentes,53.0,775.0,3.0,120.0,16.0,11.0,11.0,29721
PRO29722,malas_acessorios,60.0,742.0,2.0,1400.0,50.0,50.0,20.0,29722
PRO29723,utilidades_domesticas,55.0,405.0,3.0,12100.0,80.0,20.0,33.0,29723
PRO29724,fashion_bolsas_e_acessorios,56.0,631.0,4.0,300.0,22.0,14.0,22.0,29724
PRO29725,pet_shop,56.0,1496.0,2.0,553.0,23.0,17.0,19.0,29725
PRO29726,utilidades_domesticas,59.0,595.0,2.0,850.0,21.0,21.0,21.0,29726
PRO29727,eletronicos,54.0,614.0,1.0,100.0,17.0,6.0,11.0,29727
PRO29728,informatica_acessorios,44.0,273.0,1.0,575.0,33.0,19.0,19.0,29728
PRO29729,sinalizacao_e_seguranca,60.0,1170.0,1.0,450.0,16.0,5.0,16.0,29729
PRO29730,esporte_lazer,46.0,1271.0,5.0,2350.0,62.0,10.0,22.0,29730
PRO29731,cama_mesa_banho,36.0,558.0,1.0,850.0,25.0,16.0,23.0,29731
PRO29732,fashion_bolsas_e_acessorios,38.0,367.0,1.0,100.0,17.0,3.0,12.0,29732
PRO29733,alimentos_bebidas,52.0,708.0,1.0,500.0,28.0,15.0,20.0,29733
PRO29734,bebes,48.0,892.0,1.0,200.0,16.0,5.0,20.0,29734
PRO29735,fashion_bolsas_e_acessorios,40.0,562.0,4.0,100.0,17.0,3.0,12.0,29735
PRO29736,beleza_saude,60.0,728.0,1.0,225.0,18.0,9.0,12.0,29736
PRO29737,brinquedos,48.0,1006.0,2.0,2300.0,61.0,26.0,26.0,29737
PRO29738,informatica_acessorios,59.0,393.0,1.0,1000.0,30.0,6.0,16.0,29738
PRO29739,brinquedos,42.0,1002.0,4.0,1017.0,37.0,5.0,37.0,29739
PRO29740,cama_mesa_banho,49.0,564.0,1.0,600.0,16.0,10.0,16.0,29740
PRO29741,casa_construcao,58.0,591.0,4.0,1250.0,50.0,20.0,19.0,29741
PRO29742,telefonia,59.0,777.0,6.0,300.0,17.0,4.0,12.0,29742
PRO29743,fashion_bolsas_e_acessorios,40.0,61.0,2.0,200.0,16.0,10.0,16.0,29743
PRO29744,cama_mesa_banho,57.0,1483.0,2.0,2250.0,43.0,8.0,33.0,29744
PRO29745,papelaria,47.0,484.0,1.0,1050.0,21.0,10.0,16.0,29745
PRO29746,informatica_acessorios,41.0,374.0,1.0,611.0,26.0,17.0,22.0,29746
PRO29747,moveis_decoracao,33.0,715.0,2.0,3900.0,18.0,26.0,38.0,29747
PRO29748,beleza_saude,42.0,361.0,1.0,100.0,27.0,28.0,27.0,29748
PRO29749,industria_comercio_e_negocios,53.0,720.0,1.0,300.0,80.0,50.0,50.0,29749
PRO29750,cama_mesa_banho,49.0,440.0,2.0,1000.0,50.0,16.0,16.0,29750
PRO29751,beleza_saude,55.0,567.0,5.0,200.0,16.0,16.0,16.0,29751
PRO29752,beleza_saude,13.0,1778.0,1.0,200.0,23.0,9.0,14.0,29752
PRO29753,,,,,300.0,22.0,9.0,16.0,29753
PRO29754,informatica_acessorios,54.0,581.0,1.0,1100.0,16.0,16.0,16.0,29754
PRO29755,utilidades_domesticas,63.0,245.0,3.0,200.0,16.0,4.0,11.0,29755
PRO29756,utilidades_domesticas,49.0,595.0,1.0,1500.0,30.0,30.0,30.0,29756
PRO29757,moveis_decoracao,60.0,539.0,3.0,650.0,17.0,17.0,17.0,29757
PRO29758,moveis_decoracao,57.0,281.0,1.0,1350.0,30.0,5.0,45.0,29758
PRO29759,perfumaria,40.0,1389.0,1.0,457.0,25.0,9.0,21.0,29759
PRO29760,consoles_games,59.0,1914.0,5.0,300.0,16.0,16.0,16.0,29760
PRO29761,cama_mesa_banho,50.0,501.0,3.0,1300.0,34.0,2.0,29.0,29761
PRO29762,informatica_acessorios,59.0,375.0,1.0,850.0,32.0,16.0,16.0,29762
PRO29763,telefonia_fixa,19.0,282.0,1.0,90.0,19.0,3.0,11.0,29763
PRO29764,esporte_lazer,56.0,661.0,3.0,6850.0,93.0,6.0,93.0,29764
PRO29765,bebidas,45.0,887.0,1.0,250.0,18.0,18.0,18.0,29765
PRO29766,eletronicos,58.0,458.0,2.0,475.0,22.0,16.0,18.0,29766
PRO29767,beleza_saude,54.0,259.0,1.0,3350.0,25.0,27.0,29.0,29767
PRO29768,informatica_acessorios,48.0,252.0,1.0,167.0,16.0,11.0,15.0,29768
PRO29769,cama_mesa_banho,40.0,162.0,1.0,900.0,33.0,9.0,38.0,29769
PRO29770,eletroportateis,47.0,760.0,2.0,11700.0,60.0,40.0,40.0,29770
PRO29771,utilidades_domesticas,50.0,1273.0,1.0,500.0,16.0,26.0,11.0,29771
PRO29772,informatica_acessorios,38.0,225.0,1.0,115.0,16.0,13.0,11.0,29772
PRO29773,instrumentos_musicais,55.0,2290.0,5.0,250.0,16.0,9.0,11.0,29773
PRO29774,cama_mesa_banho,51.0,231.0,1.0,2800.0,40.0,7.0,30.0,29774
PRO29775,relogios_presentes,53.0,592.0,2.0,300.0,16.0,11.0,11.0,29775
PRO29776,ferramentas_jardim,35.0,552.0,1.0,1500.0,43.0,8.0,33.0,29776
PRO29777,relogios_presentes,44.0,1112.0,3.0,300.0,22.0,7.0,14.0,29777
PRO29778,perfumaria,33.0,312.0,4.0,316.0,25.0,9.0,19.0,29778
PRO29779,industria_comercio_e_negocios,32.0,807.0,1.0,7400.0,45.0,15.0,45.0,29779
PRO29780,brinquedos,56.0,882.0,4.0,350.0,16.0,25.0,15.0,29780
PRO29781,utilidades_domesticas,43.0,275.0,1.0,8000.0,40.0,40.0,40.0,29781
PRO29782,informatica_acessorios,60.0,1690.0,2.0,5300.0,17.0,15.0,30.0,29782
PRO29783,fashion_bolsas_e_acessorios,26.0,245.0,4.0,500.0,23.0,23.0,16.0,29783
PRO29784,esporte_lazer,60.0,1356.0,3.0,3400.0,25.0,42.0,25.0,29784
PRO29785,informatica_acessorios,57.0,647.0,2.0,117.0,17.0,8.0,12.0,29785
PRO29786,esporte_lazer,45.0,198.0,3.0,710.0,24.0,15.0,19.0,29786
PRO29787,cama_mesa_banho,52.0,149.0,1.0,150.0,16.0,10.0,16.0,29787
PRO29788,bebes,50.0,860.0,2.0,12000.0,65.0,44.0,25.0,29788
PRO29789,cama_mesa_banho,60.0,222.0,1.0,800.0,45.0,15.0,35.0,29789
PRO29790,beleza_saude,46.0,578.0,1.0,1875.0,36.0,25.0,20.0,29790
PRO29791,,,,,400.0,16.0,15.0,15.0,29791
PRO29792,moveis_decoracao,50.0,510.0,2.0,500.0,80.0,20.0,20.0,29792
PRO29793,moveis_decoracao,55.0,623.0,2.0,433.0,45.0,4.0,35.0,29793
PRO29794,fashion_bolsas_e_acessorios,48.0,1359.0,1.0,200.0,16.0,2.0,11.0,29794
PRO29795,moveis_escritorio,45.0,2219.0,1.0,10050.0,54.0,28.0,53.0,29795
PRO29796,cama_mesa_banho,56.0,230.0,1.0,2000.0,40.0,7.0,30.0,29796
PRO29797,esporte_lazer,36.0,258.0,2.0,800.0,28.0,6.0,26.0,29797
PRO29798,beleza_saude,59.0,3789.0,1.0,2600.0,22.0,8.0,16.0,29798
PRO29799,casa_construcao,57.0,921.0,7.0,750.0,16.0,20.0,16.0,29799
PRO29800,relogios_presentes,41.0,544.0,1.0,90.0,19.0,10.0,15.0,29800
PRO29801,informatica_acessorios,57.0,683.0,1.0,1523.0,39.0,25.0,21.0,29801
PRO29802,cama_mesa_banho,47.0,1384.0,2.0,1250.0,48.0,10.0,12.0,29802
PRO29803,beleza_saude,57.0,525.0,2.0,125.0,20.0,16.0,19.0,29803
PRO29804,relogios_presentes,37.0,373.0,2.0,300.0,16.0,9.0,17.0,29804
PRO29805,automotivo,56.0,1395.0,3.0,14500.0,40.0,20.0,40.0,29805
PRO29806,livros_interesse_geral,47.0,738.0,1.0,300.0,22.0,3.0,15.0,29806
PRO29807,cama_mesa_banho,57.0,310.0,1.0,1150.0,36.0,6.0,20.0,29807
PRO29808,brinquedos,25.0,918.0,1.0,1300.0,34.0,21.0,34.0,29808
PRO29809,relogios_presentes,59.0,1057.0,1.0,300.0,28.0,10.0,18.0,29809
PRO29810,utilidades_domesticas,50.0,489.0,1.0,300.0,25.0,2.0,17.0,29810
PRO29811,moveis_cozinha_area_de_servico_jantar_e_jardim,60.0,720.0,5.0,6500.0,51.0,44.0,45.0,29811
PRO29812,utilidades_domesticas,56.0,263.0,2.0,6800.0,40.0,40.0,20.0,29812
PRO29813,fashion_roupa_masculina,55.0,1241.0,2.0,300.0,16.0,2.0,11.0,29813
PRO29814,moveis_decoracao,11.0,157.0,1.0,4000.0,40.0,50.0,40.0,29814
PRO29815,moveis_decoracao,59.0,2010.0,2.0,3000.0,69.0,11.0,11.0,29815
PRO29816,esporte_lazer,57.0,1705.0,1.0,3900.0,32.0,35.0,33.0,29816
PRO29817,eletronicos,58.0,116.0,1.0,150.0,20.0,12.0,16.0,29817
PRO29818,telefonia,55.0,1391.0,1.0,150.0,18.0,6.0,12.0,29818
PRO29819,ferramentas_jardim,59.0,1367.0,1.0,250.0,22.0,6.0,11.0,29819
PRO29820,esporte_lazer,41.0,564.0,1.0,1525.0,20.0,16.0,21.0,29820
PRO29821,pet_shop,52.0,514.0,2.0,4800.0,82.0,8.0,39.0,29821
PRO29822,beleza_saude,42.0,969.0,1.0,1275.0,21.0,21.0,21.0,29822
PRO29823,cama_mesa_banho,59.0,597.0,1.0,6450.0,30.0,30.0,30.0,29823
PRO29824,fashion_calcados,55.0,344.0,3.0,1850.0,36.0,37.0,16.0,29824
PRO29825,cama_mesa_banho,57.0,273.0,1.0,1200.0,45.0,15.0,35.0,29825
PRO29826,moveis_decoracao,55.0,373.0,1.0,800.0,40.0,5.0,11.0,29826
PRO29827,construcao_ferramentas_construcao,60.0,559.0,6.0,500.0,40.0,11.0,11.0,29827
PRO29828,cama_mesa_banho,47.0,125.0,1.0,1600.0,34.0,12.0,21.0,29828
PRO29829,esporte_lazer,54.0,567.0,1.0,400.0,16.0,20.0,16.0,29829
PRO29830,cama_mesa_banho,58.0,166.0,1.0,950.0,45.0,15.0,30.0,29830
PRO29831,relogios_presentes,50.0,527.0,1.0,300.0,16.0,11.0,20.0,29831
PRO29832,eletronicos,57.0,2196.0,3.0,220.0,19.0,16.0,17.0,29832
PRO29833,beleza_saude,49.0,1773.0,2.0,125.0,13.0,7.0,9.0,29833
PRO29834,relogios_presentes,42.0,139.0,1.0,700.0,18.0,12.0,16.0,29834
PRO29835,telefonia,56.0,486.0,1.0,150.0,16.0,6.0,12.0,29835
PRO29836,utilidades_domesticas,38.0,249.0,3.0,750.0,30.0,15.0,15.0,29836
PRO29837,moveis_decoracao,36.0,160.0,3.0,6050.0,25.0,50.0,45.0,29837
PRO29838,informatica_acessorios,53.0,250.0,1.0,900.0,16.0,100.0,25.0,29838
PRO29839,alimentos_bebidas,24.0,424.0,1.0,300.0,20.0,8.0,16.0,29839
PRO29840,papelaria,27.0,121.0,5.0,50.0,16.0,2.0,11.0,29840
PRO29841,esporte_lazer,54.0,227.0,3.0,1800.0,26.0,26.0,26.0,29841
PRO29842,automotivo,51.0,703.0,6.0,8550.0,56.0,11.0,32.0,29842
PRO29843,beleza_saude,37.0,540.0,1.0,1250.0,25.0,29.0,15.0,29843
PRO29844,automotivo,59.0,1519.0,2.0,1450.0,35.0,15.0,29.0,29844
PRO29845,papelaria,39.0,276.0,3.0,100.0,20.0,20.0,20.0,29845
PRO29846,brinquedos,58.0,750.0,5.0,350.0,21.0,22.0,22.0,29846
PRO29847,utilidades_domesticas,60.0,334.0,1.0,450.0,29.0,29.0,29.0,29847
PRO29848,fashion_bolsas_e_acessorios,44.0,815.0,1.0,100.0,16.0,5.0,16.0,29848
PRO29849,esporte_lazer,34.0,343.0,1.0,150.0,21.0,4.0,19.0,29849
PRO29850,papelaria,58.0,503.0,1.0,5900.0,35.0,35.0,26.0,29850
PRO29851,telefonia,41.0,749.0,3.0,401.0,17.0,9.0,11.0,29851
PRO29852,construcao_ferramentas_construcao,59.0,896.0,4.0,2500.0,40.0,10.0,26.0,29852
PRO29853,utilidades_domesticas,59.0,290.0,1.0,1178.0,27.0,22.0,17.0,29853
PRO29854,relogios_presentes,52.0,724.0,2.0,200.0,16.0,11.0,11.0,29854
PRO29855,brinquedos,50.0,1205.0,2.0,400.0,30.0,9.0,18.0,29855
PRO29856,relogios_presentes,42.0,736.0,2.0,287.0,17.0,12.0,12.0,29856
PRO29857,esporte_lazer,51.0,463.0,2.0,1000.0,50.0,20.0,20.0,29857
PRO29858,utilidades_domesticas,42.0,175.0,2.0,500.0,16.0,16.0,11.0,29858
PRO29859,perfumaria,52.0,721.0,2.0,190.0,23.0,14.0,21.0,29859
PRO29860,bebes,34.0,1574.0,4.0,11763.0,41.0,55.0,35.0,29860
PRO29861,beleza_saude,40.0,707.0,2.0,100.0,18.0,9.0,12.0,29861
PRO29862,cama_mesa_banho,56.0,2077.0,2.0,1000.0,40.0,8.0,20.0,29862
PRO29863,cama_mesa_banho,49.0,746.0,1.0,750.0,16.0,10.0,16.0,29863
PRO29864,eletroportateis,52.0,1075.0,1.0,3350.0,25.0,20.0,20.0,29864
PRO29865,pet_shop,57.0,2247.0,7.0,65.0,65.0,5.0,50.0,29865
PRO29866,esporte_lazer,57.0,2615.0,1.0,1800.0,30.0,50.0,50.0,29866
PRO29867,fashion_calcados,57.0,404.0,4.0,1400.0,22.0,12.0,33.0,29867
PRO29868,cama_mesa_banho,59.0,511.0,4.0,16400.0,45.0,15.0,35.0,29868
PRO29869,informatica_acessorios,38.0,258.0,1.0,600.0,18.0,9.0,16.0,29869
PRO29870,esporte_lazer,58.0,1235.0,1.0,4450.0,20.0,20.0,20.0,29870
PRO29871,cama_mesa_banho,59.0,604.0,1.0,2500.0,40.0,6.0,30.0,29871
PRO29872,cama_mesa_banho,38.0,263.0,1.0,4250.0,50.0,14.0,70.0,29872
PRO29873,cama_mesa_banho,53.0,382.0,1.0,600.0,16.0,10.0,16.0,29873
PRO29874,esporte_lazer,43.0,697.0,1.0,900.0,40.0,20.0,20.0,29874
PRO29875,utilidades_domesticas,35.0,681.0,2.0,2450.0,16.0,5.0,11.0,29875
PRO29876,cama_mesa_banho,58.0,609.0,2.0,2000.0,40.0,20.0,40.0,29876
PRO29877,construcao_ferramentas_jardim,56.0,588.0,1.0,750.0,60.0,11.0,23.0,29877
PRO29878,utilidades_domesticas,46.0,323.0,1.0,2841.0,40.0,23.0,26.0,29878
PRO29879,utilidades_domesticas,54.0,479.0,6.0,400.0,30.0,15.0,15.0,29879
PRO29880,moveis_decoracao,57.0,3571.0,1.0,5400.0,17.0,17.0,60.0,29880
PRO29881,bebes,30.0,245.0,3.0,350.0,60.0,2.0,20.0,29881
PRO29882,cama_mesa_banho,46.0,471.0,1.0,10500.0,58.0,20.0,46.0,29882
PRO29883,perfumaria,42.0,175.0,1.0,100.0,16.0,8.0,20.0,29883
PRO29884,,,,,200.0,25.0,5.0,15.0,29884
PRO29885,instrumentos_musicais,59.0,650.0,1.0,767.0,17.0,7.0,12.0,29885
PRO29886,esporte_lazer,57.0,1104.0,8.0,5800.0,82.0,15.0,22.0,29886
PRO29887,industria_comercio_e_negocios,52.0,784.0,4.0,11325.0,18.0,105.0,30.0,29887
PRO29888,moveis_decoracao,30.0,207.0,1.0,250.0,16.0,28.0,16.0,29888
PRO29889,relogios_presentes,30.0,156.0,1.0,550.0,20.0,10.0,16.0,29889
PRO29890,automotivo,54.0,2711.0,5.0,1050.0,18.0,22.0,20.0,29890
PRO29891,brinquedos,49.0,426.0,7.0,700.0,44.0,12.0,22.0,29891
PRO29892,cama_mesa_banho,40.0,260.0,1.0,4025.0,40.0,15.0,23.0,29892
PRO29893,cama_mesa_banho,53.0,352.0,2.0,600.0,50.0,11.0,11.0,29893
PRO29894,moveis_escritorio,53.0,1084.0,1.0,30000.0,48.0,45.0,56.0,29894
PRO29895,pcs,55.0,3632.0,4.0,2600.0,16.0,31.0,39.0,29895
PRO29896,construcao_ferramentas_construcao,55.0,2411.0,3.0,2350.0,16.0,11.0,11.0,29896
PRO29897,informatica_acessorios,40.0,671.0,1.0,150.0,16.0,16.0,16.0,29897
PRO29898,construcao_ferramentas_construcao,47.0,477.0,1.0,1633.0,32.0,18.0,26.0,29898
PRO29899,brinquedos,50.0,476.0,1.0,300.0,22.0,8.0,28.0,29899
