seller_simple_id,zip_code_prefix,seller_city,seller_state,simple_id
SEL2093,85865,foz do iguacu,PR,2093
SEL2094,4137,sao paulo,SP,2094
SEL2095,88135,palhoca,SC,2095
SEL2096,92020,canoas,RS,2096
SEL2097,37410,tres coracoes,MG,2097
SEL2098,13660,porto ferreira,SP,2098
SEL2099,4106,sao paulo,SP,2099
SEL2100,31340,contagem,MG,2100
SEL2101,14075,ribeirao preto,SP,2101
SEL2102,9570,sao caetano do sul,SP,2102
SEL2103,87060,maringa,PR,2103
SEL2104,11013,santos,SP,2104
SEL2105,37006,varginha,MG,2105
SEL2106,99500,carazinho,RS,2106
SEL2107,6097,osasco,SP,2107
SEL2108,14940,ibitinga,SP,2108
SEL2109,8280,sao paulo,SP,2109
SEL2110,17580,pompeia,SP,2110
SEL2111,30431,belo horizonte,MG,2111
SEL2112,13800,mogi mirim,SP,2112
SEL2113,12308,jacarei,SP,2113
SEL2114,8290,sao paulo,SP,2114
SEL2115,3872,sao paulo,SP,2115
SEL2116,18220,alambari,SP,2116
SEL2117,1156,sao paulo,SP,2117
SEL2118,18683,lencois paulista,SP,2118
SEL2119,16012,aracatuba,SP,2119
SEL2120,87005,maringa,PR,2120
SEL2121,17700,osvaldo cruz,SP,2121
SEL2122,85807,cascavel,PR,2122
SEL2123,76900,ji parana,RO,2123
SEL2124,15030,sao jose do rio preto,SP,2124
SEL2125,27700,vassouras,RJ,2125
SEL2126,17350,igaracu do tiete,SP,2126
SEL2127,13215,jundiai,SP,2127
SEL2128,12600,lorena,SP,2128
SEL2129,89136,rodeio,SC,2129
SEL2130,13290,louveira,SP,2130
SEL2131,15803,catanduva,SP,2131
SEL2132,39740,guanhaes,MG,2132
SEL2133,17506,marilia,SP,2133
SEL2134,89215,joinville,SC,2134
SEL2135,28470,santo antonio de padua,RJ,2135
SEL2136,14940,ibitinga,SP,2136
SEL2137,87020,maringa,PR,2137
SEL2138,6040,osasco,SP,2138
SEL2139,12924,braganca paulista,SP,2139
SEL2140,89150,presidente getulio,SC,2140
SEL2141,12995,pinhalzinho,SP,2141
SEL2142,89620,campos novos,SC,2142
SEL2143,4273,sao paulo,SP,2143
SEL2144,2150,sao paulo,SP,2144
SEL2145,45820,eunapolis,BA,2145
SEL2146,13482,limeira,SP,2146
SEL2147,13165,engenheiro coelho,SP,2147
SEL2148,8011,sao paulo,SP,2148
SEL2149,13390,rio das pedras,SP,2149
SEL2150,89220,joinville,SC,2150
SEL2151,3147,sao paulo,SP,2151
SEL2152,6663,itapevi,SP,2152
SEL2153,15601,fernandopolis,SP,2153
SEL2154,29600,afonso claudio,ES,2154
SEL2155,18279,tatui,SP,2155
SEL2156,5170,sao paulo,SP,2156
SEL2157,15055,sao jose do rio preto,SP,2157
SEL2158,4476,sao paulo,SP,2158
SEL2159,2030,sao paulo,SP,2159
SEL2160,13040,campinas,SP,2160
SEL2161,3017,sao paulo,SP,2161
SEL2162,85810,cascavel,PR,2162
SEL2163,6311,carapicuiba / sao paulo,SP,2163
SEL2164,13154,cosmopolis,SP,2164
SEL2165,15050,sao jose do rio preto,SP,2165
SEL2166,13480,limeira,SP,2166
SEL2167,13084,campinas,SP,2167
SEL2168,6186,osasco,SP,2168
SEL2169,89046,blumenau,SC,2169
SEL2170,38414,uberlandia,MG,2170
SEL2171,24020,niteroi,RJ,2171
SEL2172,4251,sao paulo,SP,2172
SEL2173,80045,curitiba,PR,2173
SEL2174,86800,apucarana,PR,2174
SEL2175,4424,sao paulo,SP,2175
SEL2176,4293,sao paulo,SP,2176
SEL2177,6317,carapicuiba,SP,2177
SEL2178,35170,coronel fabriciano,MG,2178
SEL2179,30240,belo horizonte,MG,2179
SEL2180,85813,cascavel,PR,2180
SEL2181,81900,curitiba,PR,2181
SEL2182,2963,sao paulo,SP,2182
SEL2183,7412,aruja,SP,2183
SEL2184,35660,centro,MG,2184
SEL2185,19815,assis,SP,2185
SEL2186,4904,sao paulo,SP,2186
SEL2187,89225,joinville,SC,2187
SEL2188,8275,sao paulo,SP,2188
SEL2189,87083,parana,PR,2189
SEL2190,89080,indaial,SC,2190
SEL2191,90630,porto alegre,RS,2191
SEL2192,88215,bombinhas,SC,2192
SEL2193,13140,paulinia,SP,2193
SEL2194,40368,salvador,BA,2194
SEL2195,3345,sao paulo,SP,2195
SEL2196,6283,osasco,SP,2196
SEL2197,13360,capivari,SP,2197
SEL2198,6696,itapevi,SP,2198
SEL2199,14401,franca,SP,2199
SEL2200,24240,niteroi,RJ,2200
SEL2201,9220,santo andre,SP,2201
SEL2202,87050,maringa,PR,2202
SEL2203,9921,diadema,SP,2203
SEL2204,13880,vargem grande do sul,SP,2204
SEL2205,22051,rio de janeiro,RJ,2205
SEL2206,7084,guarulhos,SP,2206
SEL2207,3029,sao paulo,SP,2207
SEL2208,3426,sao paulo,SP,2208
SEL2209,32280,contagem,MG,2209
SEL2210,15013,sao jose do rio preto,SP,2210
SEL2211,14940,ibitinga,SP,2211
SEL2212,4937,sao paulo,SP,2212
SEL2213,14620,orlandia,SP,2213
SEL2214,13405,piracicaba,SP,2214
SEL2215,18401,itapeva,SP,2215
SEL2216,35700,sete lagoas,MG,2216
SEL2217,13418,piracicaba,SP,2217
SEL2218,7140,guarulhos,SP,2218
SEL2219,12940,atibaia,SP,2219
SEL2220,9280,santo andre,SP,2220
SEL2221,11600,sao sebastiao,SP,2221
SEL2222,3976,sao paulo,SP,2222
SEL2223,16500,cafelandia,SP,2223
SEL2224,17290,macatuba,SP,2224
SEL2225,11707,praia grande,SP,2225
SEL2226,13908,amparo,SP,2226
SEL2227,89560,videira,SC,2227
SEL2228,72251,brasilia,DF,2228
SEL2229,88137,palhoca,SC,2229
SEL2230,13870,sao joao da boa vista,SP,2230
SEL2231,2236,sao paulo,SP,2231
SEL2232,88813,criciuma,SC,2232
SEL2233,84530,teixeira soares,PR,2233
SEL2234,26551,mesquita,RJ,2234
SEL2235,15600,fernandopolis,SP,2235
SEL2236,81720,curitiba,PR,2236
SEL2237,2544,sao paulo,SP,2237
SEL2238,87160,mandaguacu,PR,2238
SEL2239,83823,fazenda rio grande,PR,2239
SEL2240,2710,sao paulo,SP,2240
SEL2241,86040,londrina,PR,2241
SEL2242,25957,teresopolis,RJ,2242
SEL2243,17606,sao paulo,SP,2243
SEL2244,87015,maringa,PR,2244
SEL2245,89180,rio do oeste,SC,2245
SEL2246,3804,sao paulo,SP,2246
SEL2247,13339,indaiatuba,SP,2247
SEL2248,88330,balneario camboriu,SC,2248
SEL2249,13403,piracicaba,SP,2249
SEL2250,83280,guaratuba,PR,2250
SEL2251,1403,sao paulo,SP,2251
SEL2252,14802,araraquara,SP,2252
SEL2253,88135,palhoca,SC,2253
SEL2254,7176,guarulhos,SP,2254
SEL2255,81510,curitiba,PR,2255
SEL2256,12215,sao jose dos campos,SP,2256
SEL2257,13573,sao carlos,SP,2257
SEL2258,11010,santos,SP,2258
SEL2259,87025,vendas@creditparts.com.br,PR,2259
SEL2260,28950,armacao dos buzios,RJ,2260
SEL2261,4714,sao paulo,SP,2261
SEL2262,5127,sao paulo,SP,2262
SEL2263,35670,mateus leme,MG,2263
SEL2264,3581,sao paulop,SP,2264
SEL2265,87083,maringa,PR,2265
SEL2266,1408,sao paulo,SP,2266
SEL2267,6766,taboao da serra,SP,2267
SEL2268,14940,ibitinga,SP,2268
SEL2269,11431,guaruja,SP,2269
SEL2270,36087,juiz de fora,MG,2270
SEL2271,4438,sao paulo,SP,2271
SEL2272,74305,goiania,GO,2272
SEL2273,9041,santo andre,SP,2273
SEL2274,13232,campo limpo paulista,SP,2274
SEL2275,13960,socorro,SP,2275
SEL2276,2475,sao paulo,SP,2276
SEL2277,85603,francisco beltrao,PR,2277
SEL2278,13070,campinas,SP,2278
SEL2279,13271,valinhos,SP,2279
SEL2280,1512,sao paulo,SP,2280
SEL2281,29161,serra,ES,2281
SEL2282,83450,bocaiuva do sul,PR,2282
SEL2283,3304,sao paulo,SP,2283
SEL2284,3273,sao paulo,SP,2284
SEL2285,17051,bauru,SP,2285
SEL2286,31573,belo horizonte,MG,2286
SEL2287,13471,americana,SP,2287
SEL2288,45658,ilheus,BA,2288
SEL2289,88715,jaguaruna,SC,2289
SEL2290,13911,jaguariuna,SP,2290
SEL2291,6440,barueri,SP,2291
SEL2292,15015,sao jose do rio preto,SP,2292
SEL2293,95780,montenegro,RS,2293
SEL2294,14940,ibitinga,SP,2294
SEL2295,13097,campinas,SP,2295
SEL2296,2279,sao paulo,SP,2296
SEL2297,24440,sao goncalo,RJ,2297
SEL2298,5743,sao paulo,SP,2298
SEL2299,89203,joinville,SC,2299
SEL2300,32240,contagem,MG,2300
SEL2301,5595,sao paulo,SP,2301
SEL2302,13505,rio claro,SP,2302
SEL2303,4291,sao paulo,SP,2303
SEL2304,2110,sao paulo,SP,2304
SEL2305,8577,itaquaquecetuba,SP,2305
SEL2306,8420,sao paulo,SP,2306
SEL2307,17018,bauru,SP,2307
SEL2308,95625,imbe,RS,2308
SEL2309,6419,barueri,SP,2309
SEL2310,4101,sao paulo,SP,2310
SEL2311,6150,osasco,SP,2311
SEL2312,2113,sao paulo,SP,2312
SEL2313,83323,pinhais,PR,2313
SEL2314,9090,santo andre,SP,2314
SEL2315,5043,sao paulo,SP,2315
SEL2316,83602,campo largo,PR,2316
SEL2317,14021,ribeirao preto,SP,2317
SEL2318,95020,caxias do sul,RS,2318
SEL2319,99300,soledade,RS,2319
SEL2320,31035,belo horizonte,MG,2320
SEL2321,7790,cajamar,SP,2321
SEL2322,72015,brasilia,DF,2322
SEL2323,3725,sao paulo,SP,2323
SEL2324,88303,itajai,SC,2324
SEL2325,14801,araraquara,SP,2325
SEL2326,35700,sete lagoas,MG,2326
SEL2327,36032,juiz de fora,MG,2327
SEL2328,89295,rio negrinho,SC,2328
SEL2329,5530,sao paulo,SP,2329
SEL2330,6018,osasco,SP,2330
SEL2331,13840,mogi guacu,SP,2331
SEL2332,16250,clementina,SP,2332
SEL2333,1023,sao paulo,SP,2333
SEL2334,2610,sao paulo,SP,2334
SEL2335,15070,sao jose do rio preto,SP,2335
SEL2336,71825,brasilia,DF,2336
SEL2337,4250,sao paulo,SP,2337
SEL2338,1220,sao paulo,SP,2338
SEL2339,9175,santo andre,SP,2339
SEL2340,18044,sorocaba,SP,2340
SEL2341,13450,santa barbara d´oeste,SP,2341
SEL2342,25035,duque de caxias,RJ,2342
SEL2343,14780,barretos,SP,2343
SEL2344,86047,londrina,PR,2344
SEL2345,7901,francisco morato,SP,2345
SEL2346,13232,campo limpo paulista,SP,2346
SEL2347,13408,piracicaba,SP,2347
SEL2348,96203,rio grande,RS,2348
SEL2349,89041,blumenau,SC,2349
SEL2350,93510,novo hamburgo,RS,2350
SEL2351,2752,sao paulo,SP,2351
SEL2352,87040,maringa,PR,2352
SEL2353,89825,xaxim,SC,2353
SEL2354,13043,campinas,SP,2354
SEL2355,18550,boituva,SP,2355
SEL2356,20061,rio de janeiro,RJ,2356
SEL2357,1257,sao paulo,SP,2357
SEL2358,87025,maringa,PR,2358
SEL2359,14020,ribeirao preto,SP,2359
SEL2360,80215,curitiba,PR,2360
SEL2361,74210,goiania,GO,2361
SEL2362,89160,rio do sul,SC,2362
SEL2363,4911,sao paulo,SP,2363
SEL2364,1031,sao paulo,SP,2364
SEL2365,80230,curitiba,PR,2365
SEL2366,9340,maua,SP,2366
SEL2367,69005,manaus,AM,2367
SEL2368,3542,sao paulo,SP,2368
SEL2369,2411,sao paulo,SP,2369
SEL2370,5455,sao paulo,SP,2370
SEL2371,15115,bady bassitt,SP,2371
SEL2372,24120,niteroi,RJ,2372
SEL2373,1314,sao paulo,SP,2373
SEL2374,25900,rio de janeiro,RJ,2374
SEL2375,87240,terra boa,PR,2375
SEL2376,8011,sao paulo,SP,2376
SEL2377,13660,porto ferreira,SP,2377
SEL2378,18608,botucatu,SP,2378
SEL2379,15070,sao jose do rio preto,SP,2379
SEL2380,78020,cuiaba,MT,2380
SEL2381,37165,minas gerais,MG,2381
SEL2382,4083,sao paulo,SP,2382
SEL2383,18130,sao roque,SP,2383
SEL2384,6694,itapevi,SP,2384
SEL2385,6790,taboao da serra,SP,2385
SEL2386,89023,blumenau,SC,2386
SEL2387,9720,sao bernardo do campo,SP,2387
SEL2388,29160,serra,ES,2388
SEL2389,2066,sao paulo,SP,2389
SEL2390,87050,maringa,PR,2390
SEL2391,13347,indaiatuba,SP,2391
SEL2392,4265,sao paulo,SP,2392
SEL2393,87502,umuarama,PR,2393
SEL2394,13920,pedreira,SP,2394
SEL2395,3560,sao paulo,SP,2395
SEL2396,13160,artur nogueira,SP,2396
SEL2397,18701,avare,SP,2397
SEL2398,17400,garca,SP,2398
SEL2399,32419,ibirite,MG,2399
SEL2400,83607,campo largo,PR,2400
SEL2401,3731,sao paulo,SP,2401
SEL2402,14401,franca,SP,2402
SEL2403,31710,belo horizonte,MG,2403
SEL2404,83405,colombo,PR,2404
SEL2405,14790,guaira,SP,2405
SEL2406,14940,ibitinga,SP,2406
SEL2407,4660,sao paulo,SP,2407
SEL2408,13347,indaiatuba,SP,2408
SEL2409,82315,curitiba,PR,2409
SEL2410,3658,sao paulo,SP,2410
SEL2411,6715,cotia,SP,2411
SEL2412,32604,betim,MG,2412
SEL2413,89063,blumenau,SC,2413
SEL2414,8030,sao paulo,SP,2414
SEL2415,36046,juiz de fora,MG,2415
SEL2416,2334,sao paulo,SP,2416
SEL2417,14401,franca,SP,2417
SEL2418,4851,sao paulo,SP,2418
SEL2419,85875,santa terezinha de itaipu,PR,2419
SEL2420,20761,rio de janeiro,RJ,2420
SEL2421,17370,santa maria da serra,SP,2421
SEL2422,15350,auriflama,SP,2422
SEL2423,9710,sao bernardo do campo,SP,2423
SEL2424,31525,belo horizonte,MG,2424
SEL2425,16200,birigui,SP,2425
SEL2426,25720,petropolis,RJ,2426
SEL2427,88704,tubarao,SC,2427
SEL2428,79112,campo grande,MS,2428
SEL2429,17300,dois corregos,SP,2429
SEL2430,97110,santa maria,RS,2430
SEL2431,3168,sao paulo,SP,2431
SEL2432,98290,condor,RS,2432
SEL2433,13414,piracicaba,SP,2433
SEL2434,13251,itatiba,SP,2434
SEL2435,14940,ibitinga,SP,2435
SEL2436,6539,santana de parnaiba,SP,2436
SEL2437,80010,curitiba,PR,2437
SEL2438,38401,uberlandia,MG,2438
SEL2439,74590,goiania,GO,2439
SEL2440,85875,santa terezinha de itaipu,PR,2440
SEL2441,72210,brasilia,DF,2441
SEL2442,38700,patos de minas,MG,2442
SEL2443,15056,sao jose do rio preto,SP,2443
SEL2444,20950,rio de janeiro,RJ,2444
SEL2445,38950,ibia,MG,2445
SEL2446,16208,birigui,SP,2446
SEL2447,80250,curitiba,PR,2447
SEL2448,7192,guarulhos,SP,2448
SEL2449,85801,cascavel,PR,2449
SEL2450,13272,valinhos,SP,2450
SEL2451,14021,ribeirao preto,SP,2451
SEL2452,4679,sao paulo,SP,2452
SEL2453,1421,sao paulo,SP,2453
SEL2454,46430,guanambi,BA,2454
SEL2455,61658,caucaia,CE,2455
SEL2456,89052,blumenau,SP,2456
SEL2457,87013,maringa,PR,2457
SEL2458,89650,treze tilias,SC,2458
SEL2459,89819,cordilheira alta,SC,2459
SEL2460,35547,carmo da mata,MG,2460
SEL2461,88370,navegantes,SC,2461
SEL2462,92030,canoas,RS,2462
SEL2463,35400,ouro preto,MG,2463
SEL2464,14940,ibitinga,SP,2464
SEL2465,33600,pedro leopoldo,MG,2465
SEL2466,87070,maringa,PR,2466
SEL2467,5571,sao paulo,SP,2467
SEL2468,8270,sao paulo,SP,2468
SEL2469,3111,sao paulo,SP,2469
SEL2470,14270,santa rosa de viterbo,SP,2470
SEL2471,89036,blumenau,SC,2471
SEL2472,4708,sao paulo,SP,2472
SEL2473,89820,xanxere,SC,2473
SEL2474,90620,porto alegre,RS,2474
SEL2475,35500,divinopolis,MG,2475
SEL2476,7411,sao paulo,SP,2476
SEL2477,7023,guarulhos,SP,2477
SEL2478,80310,curitiba,PR,2478
SEL2479,19160,alvares machado,SP,2479
SEL2480,21840,rio de janeiro,RJ,2480
SEL2481,30390,belo horizonte,MG,2481
SEL2482,18060,sorocaba,SP,2482
SEL2483,88132,palhoca,SC,2483
SEL2484,83408,colombo,PR,2484
SEL2485,13720,scao jose do rio pardo,SP,2485
SEL2486,87015,maringa,PR,2486
SEL2487,9180,santo andre,SP,2487
SEL2488,9785,sao bernardo do campo,SP,2488
SEL2489,19806,assis,SP,2489
SEL2490,11709,praia grande,SP,2490
SEL2491,21510,rio de janeiro,RJ,2491
SEL2492,14850,pradopolis,SP,2492
SEL2493,4547,sao paulo,SP,2493
SEL2494,14070,ribeirao preto,SP,2494
SEL2495,31110,belo horizonte,MG,2495
SEL2496,81460,curitiba,PR,2496
SEL2497,13206,jundiai,SP,2497
SEL2498,4104,sao paulo,SP,2498
SEL2499,3106,sao paulo,SP,2499
SEL2500,1123,sao paulo,SP,2500
SEL2501,30130,belo horizonte,MG,2501
SEL2502,98780,santa rosa,RS,2502
SEL2503,89520,curitibanos,SC,2503
SEL2504,18500,laranjal paulista,SP,2504
SEL2505,14093,ribeirao preto,SP,2505
SEL2506,14096,ribeirao preto,SP,2506
SEL2507,14940,ibitinga,SP,2507
SEL2508,3124,sao paulo,SP,2508
SEL2509,18015,sorocaba,SP,2509
SEL2510,36010,juiz de fora,MG,2510
SEL2511,81020,curitiba,SP,2511
SEL2512,3182,sao paulo,SP,2512
SEL2513,7124,guarulhos,SP,2513
SEL2514,7024,guarulhos,SP,2514
SEL2515,13140,paulinia,SP,2515
SEL2516,15061,sao jose do rio preto,SP,2516
SEL2517,21740,rio de janeiro,RJ,2517
SEL2518,14090,ribeirao preto,SP,2518
SEL2519,22640,rio de janeiro,RJ,2519
SEL2520,7013,guarulhos,SP,2520
SEL2521,38442,araguari,MG,2521
SEL2522,33940,ribeirao das neves,MG,2522
SEL2523,9551,sao caetano do sul,SP,2523
SEL2524,93348,novo hamburgo,RS,2524
SEL2525,14015,sao paulo,SP,2525
SEL2526,18017,sorocaba,SP,2526
SEL2527,37704,pocos de caldas,MG,2527
SEL2528,18076,sorocaba,SP,2528
SEL2529,81560,curitiba,PR,2529
SEL2530,3334,sao paulo,SP,2530
SEL2531,15155,jaci,SP,2531
SEL2532,38400,uberlandia,MG,2532
SEL2533,32310,contagem,MG,2533
SEL2534,90240,porto alegre,RS,2534
SEL2535,20040,rio de janeiro,RJ,2535
SEL2536,3063,sao paulo,SP,2536
SEL2537,5141,sp,SP,2537
SEL2538,1452,sao paulo,SP,2538
SEL2539,29315,cachoeiro de itapemirim,ES,2539
SEL2540,17017,bauru,SP,2540
SEL2541,85884,medianeira,PR,2541
SEL2542,88490,paulo lopes,SC,2542
SEL2543,5756,sao paulo,SP,2543
SEL2544,5302,sao paulo,SP,2544
SEL2545,95270,flores da cunha,RS,2545
SEL2546,25530,sao joao de meriti,RJ,2546
SEL2547,89108,massaranduba,SC,2547
SEL2548,11430,guaruja,SP,2548
SEL2549,2614,sao paulo,SP,2549
SEL2550,4270,sao paulo,SP,2550
SEL2551,60348,fortaleza,CE,2551
SEL2552,2415,sao paulo,SP,2552
SEL2553,13360,capivari,SP,2553
SEL2554,86300,cornelio procopio,PR,2554
SEL2555,12243,sao jose dos campos,SP,2555
SEL2556,95013,caxias do sul,RS,2556
SEL2557,2422,sao paulo,SP,2557
SEL2558,32315,contagem,MG,2558
SEL2559,95098,caxias do sul,RS,2559
SEL2560,2028,sao paulo,SP,2560
SEL2561,87050,maringa,PR,2561
SEL2562,3971,sao paulo,SP,2562
SEL2563,13060,campinas,SP,2563
SEL2564,13487,limeira,SP,2564
SEL2565,8430,sao paulo,SP,2565
SEL2566,12331,jacarei,SP,2566
SEL2567,8500,ferraz de vasconcelos,SP,2567
SEL2568,13090,campinas,SP,2568
SEL2569,14020,ribeirao preto,SP,2569
SEL2570,4516,sao paulo,SP,2570
SEL2571,89065,blumenau,SC,2571
SEL2572,3318,sao paulo,SP,2572
SEL2573,30668,belo horizonte,MG,2573
SEL2574,5141,pirituba,SP,2574
SEL2575,4209,sao paulo,SP,2575
SEL2576,2242,sao paulo,SP,2576
SEL2577,12913,braganca paulista,SP,2577
SEL2578,5616,sao paulo,SP,2578
SEL2579,14940,ibitinga,SP,2579
SEL2580,3461,sao paulo,SP,2580
SEL2581,12270,jambeiro,SP,2581
SEL2582,1140,sao paulo,SP,2582
SEL2583,13328,salto,SP,2583
SEL2584,35590,lagoa da prata,MG,2584
SEL2585,82560,curitiba,PR,2585
SEL2586,93040,sao leopoldo,RS,2586
SEL2587,4537,sao paulo,SP,2587
SEL2588,27345,barra mansa,RJ,2588
SEL2589,15025,sao jose do rio preto,SP,2589
SEL2590,71900,aguas claras df,SP,2590
SEL2591,3009,sao paulo,SP,2591
SEL2592,9572,sao caetano do sul,SP,2592
SEL2593,14027,ribeirao pretp,SP,2593
SEL2594,2916,sao paulo,SP,2594
SEL2595,87210,cianorte,PR,2595
SEL2596,2443,sao paulo,SP,2596
SEL2597,14940,ibitinga,SP,2597
SEL2598,3508,sao paulo,SP,2598
SEL2599,21320,rio de janeiro,SP,2599
SEL2600,3287,sao paulo,SP,2600
SEL2601,1208,sao paulo,SP,2601
SEL2602,44002,feira de santana,BA,2602
SEL2603,86073,londrina,PR,2603
SEL2604,38445,araguari,MG,2604
SEL2605,5186,sao paulo,SP,2605
SEL2606,88037,florianopolis,SC,2606
SEL2607,13040,campinas,SP,2607
SEL2608,89164,rio do sul,SC,2608
SEL2609,80010,curitiba,PR,2609
SEL2610,91150,porto alegre,RS,2610
SEL2611,6018,osasco,SP,2611
SEL2612,13660,porto ferreira,SP,2612
SEL2613,13920,pedreira,SP,2613
SEL2614,23587,rio de janeiro,RJ,2614
SEL2615,6465,barueri,SP,2615
SEL2616,91920,porto alegre,RS,2616
SEL2617,96503,cachoeira do sul,RS,2617
SEL2618,14840,guariba,SP,2618
SEL2619,4101,sao paulo,SP,2619
SEL2620,11030,santos,SP,2620
SEL2621,13790,sao sebastiao da grama/sp,SP,2621
SEL2622,17900,dracena,SP,2622
SEL2623,18500,laranjal paulista,SP,2623
SEL2624,6501,santana de parnaiba,SP,2624
SEL2625,17047,bauru,SP,2625
SEL2626,6473,barueri,SP,2626
SEL2627,5676,sao paulo,SP,2627
SEL2628,2839,sao paulo,SP,2628
SEL2629,14010,ribeirao preto,SP,2629
SEL2630,9725,sao bernardo do campo,SP,2630
SEL2631,4141,sao paulo,SP,2631
SEL2632,22775,rio de janeiro,RJ,2632
SEL2633,17400,garca,SP,2633
SEL2634,12604,lorena,SP,2634
SEL2635,86030,londrina,PR,2635
SEL2636,31140,belo horizonte,MG,2636
SEL2637,13465,americana,SP,2637
SEL2638,7221,guarulhos,SP,2638
SEL2639,19906,ourinhos,SP,2639
SEL2640,14940,ibitinga,SP,2640
SEL2641,80220,curitiba,PR,2641
SEL2642,87900,loanda,PR,2642
SEL2643,17250,bariri,SP,2643
SEL2644,8832,mogi das cruzes,SP,2644
SEL2645,3018,sao paulo,SP,2645
SEL2646,20040,rio de janeiro,RJ,2646
SEL2647,28810,rio bonito,SP,2647
SEL2648,11720,praia grande,SP,2648
SEL2649,17209,jau,SP,2649
SEL2650,14078,robeirao preto,SP,2650
SEL2651,88704,tubarao,SC,2651
SEL2652,3237,sao paulo,SP,2652
SEL2653,89228,joinville,SC,2653
SEL2654,7170,guarulhos,SP,2654
SEL2655,3880,sao paulo,SP,2655
SEL2656,14020,ribeirao preto,SP,2656
SEL2657,89504,cacador,SC,2657
SEL2658,5008,sao paulo,SP,2658
SEL2659,89288,sao bento do sul,SC,2659
SEL2660,21510,rio de janeiro,RJ,2660
SEL2661,1041,sao paulo,SP,2661
SEL2662,14802,araraquara,SP,2662
SEL2663,72460,gama,DF,2663
SEL2664,17504,marilia,SP,2664
SEL2665,4208,sao paulo,SP,2665
SEL2666,80040,curitiba,PR,2666
SEL2667,19020,presidente prudente,SP,2667
SEL2668,83005,sao jose dos pinhais,PR,2668
SEL2669,13520,sao pedro,SP,2669
SEL2670,26379,queimados,RJ,2670
SEL2671,2929,sao paulo,SP,2671
SEL2672,39400,montes claros,MG,2672
SEL2673,9560,sao caetano do sul,SP,2673
SEL2674,16304,penapolis,SP,2674
SEL2675,8593,itaquaquecetuba,SP,2675
SEL2676,18110,votorantim,SP,2676
SEL2677,3586,sao paulo,SP,2677
SEL2678,9830,sao bernardo do campo,SP,2678
SEL2679,17017,bauru,SP,2679
SEL2680,80420,curitiba,PR,2680
SEL2681,6871,itapecerica da serra,SP,2681
SEL2682,13214,jundiai,SP,2682
SEL2683,11990,cananeia,SP,2683
SEL2684,14055,ribeirao preto,SP,2684
SEL2685,7070,guarulhos,SP,2685
SEL2686,41820,salvador,BA,2686
SEL2687,17032,bauru,SP,2687
SEL2688,35160,ipatinga,MG,2688
SEL2689,27321,barra mansa,RJ,2689
SEL2690,95705,bento goncalves,RS,2690
SEL2691,3553,sao paulo,SP,2691
SEL2692,13214,jundiai,SP,2692
SEL2693,13380,nova odessa,SP,2693
SEL2694,88372,navegantes,SC,2694
SEL2695,3028,sao paulo,SP,2695
SEL2696,14095,ribeirao preto,SP,2696
SEL2697,87065,maringa,PR,2697
SEL2698,2124,sao paulo,SP,2698
SEL2699,9710,sao bernardo do campo,SP,2699
SEL2700,13845,mogi guacu,SP,2700
SEL2701,3064,sao paulo,SP,2701
SEL2702,9070,santo andre,SP,2702
SEL2703,19300,presidente bernardes,SP,2703
SEL2704,22790,rio de janeiro,RJ,2704
SEL2705,13481,limeira,SP,2705
SEL2706,82620,curitiba,PR,2706
SEL2707,95088,caxias do sul,RS,2707
SEL2708,2918,sao paulo,SP,2708
SEL2709,84925,pinhalao,PR,2709
SEL2710,88960,sombrio,SC,2710
SEL2711,30220,belo horizonte,MG,2711
SEL2712,88010,florianopolis,SC,2712
SEL2713,38022,uberaba,MG,2713
SEL2714,17505,marilia,SP,2714
SEL2715,14075,ribeirao preto,SP,2715
SEL2716,2873,sao paulo,SP,2716
SEL2717,19802,assis,SP,2717
SEL2718,13424,piracicaba,SP,2718
SEL2719,87303,campo mourao,PR,2719
SEL2720,83323,pinhais,PR,2720
SEL2721,3204,sao paulo,SP,2721
SEL2722,55002,caruaru,PE,2722
SEL2723,9571,sao caetano do sul,SP,2723
SEL2724,13840,mogi guacu,SP,2724
SEL2725,3872,sao paulo,SP,2725
SEL2726,4208,sao paulo,SP,2726
SEL2727,81200,curitiba,PR,2727
SEL2728,81650,curitiba,PR,2728
SEL2729,86801,apucarana,PR,2729
SEL2730,83408,colombo,PR,2730
SEL2731,89820,xanxere,SC,2731
SEL2732,83323,pinhais,PR,2732
SEL2733,80250,curitiba,PR,2733
SEL2734,38400,uberlandia,MG,2734
SEL2735,26285,nova iguacu,RJ,2735
SEL2736,4735,sao paulo,SP,2736
SEL2737,4104,sao paulo,SP,2737
SEL2738,21921,rio de janeiro,RJ,2738
SEL2739,36213,dores de campos,MG,2739
SEL2740,9520,sao caetano do sul,SP,2740
SEL2741,8223,sao paulo,SP,2741
SEL2742,81880,curitiba,PR,2742
SEL2743,6322,carapicuiba,SP,2743
SEL2744,3655,sao paulo,SP,2744
SEL2745,19023,presidente prudente,SP,2745
SEL2746,13091,campinas,SP,2746
SEL2747,37175,ilicinea,MG,2747
SEL2748,13403,piracicaba,SP,2748
SEL2749,88301,itajai,SC,2749
SEL2750,93336,novo hamburgo,RS,2750
SEL2751,3480,sao paulo,SP,2751
SEL2752,4282,sao paulo,SP,2752
SEL2753,88113,sao jose,SC,2753
SEL2754,4176,sao paulo,SP,2754
SEL2755,14940,ibitinga,SP,2755
SEL2756,9561,sao caetano do sul,SP,2756
